open_time_ms,open_time_utc,open,high,low,close,volume
1776321000000,2026-04-16 06:30:00,2355.57,2356.16,2353.29,2354.17,513.0946
1776321300000,2026-04-16 06:35:00,2354.17,2355.18,2353.55,2353.56,222.526
1776321600000,2026-04-16 06:40:00,2353.55,2353.62,2349.77,2353.09,1425.887
1776321900000,2026-04-16 06:45:00,2353.09,2354.54,2351.55,2354.34,463.8658
1776322200000,2026-04-16 06:50:00,2354.33,2355.58,2354.21,2354.87,364.6119
1776322500000,2026-04-16 06:55:00,2354.88,2356.14,2354.55,2356.01,357.491
1776322800000,2026-04-16 07:00:00,2356.02,2357.56,2354.42,2356.07,531.3677
1776323100000,2026-04-16 07:05:00,2356.07,2356.07,2351.68,2353.02,434.7739
1776323400000,2026-04-16 07:10:00,2353.01,2353.42,2351.06,2352.33,619.9309
1776323700000,2026-04-16 07:15:00,2352.33,2354.44,2352.33,2353.69,393.1934
1776324000000,2026-04-16 07:20:00,2353.7,2353.7,2352.3,2353.02,251.1209
1776324300000,2026-04-16 07:25:00,2353.01,2353.01,2350.29,2352.64,539.943
1776324600000,2026-04-16 07:30:00,2352.64,2353.23,2350.76,2352.87,653.1436
1776324900000,2026-04-16 07:35:00,2352.88,2352.97,2349.76,2350.85,879.2134
1776325200000,2026-04-16 07:40:00,2350.85,2351.09,2349.38,2350.02,1455.5177
1776325500000,2026-04-16 07:45:00,2350.02,2350.24,2345.72,2348.56,1899.0563
1776325800000,2026-04-16 07:50:00,2348.56,2349.11,2336.0,2337.1,3582.5938
1776326100000,2026-04-16 07:55:00,2337.1,2342.68,2335.72,2341.52,1587.2359
1776326400000,2026-04-16 08:00:00,2341.52,2342.89,2337.81,2338.41,1428.3515
1776326700000,2026-04-16 08:05:00,2338.4,2339.39,2335.35,2335.45,1386.2649
1776327000000,2026-04-16 08:10:00,2335.44,2337.72,2334.65,2335.0,1027.4629
1776327300000,2026-04-16 08:15:00,2335.01,2339.92,2335.0,2339.03,635.1583
1776327600000,2026-04-16 08:20:00,2339.03,2341.83,2339.03,2340.55,541.3466
1776327900000,2026-04-16 08:25:00,2340.55,2341.51,2337.91,2341.16,730.8771
1776328200000,2026-04-16 08:30:00,2341.15,2343.79,2340.88,2342.51,616.2122
1776328500000,2026-04-16 08:35:00,2342.5,2344.35,2342.1,2343.26,504.7065
1776328800000,2026-04-16 08:40:00,2343.26,2344.35,2340.18,2343.22,395.0109
1776329100000,2026-04-16 08:45:00,2343.22,2345.98,2342.8,2344.66,560.5787
1776329400000,2026-04-16 08:50:00,2344.66,2344.77,2341.42,2342.04,236.7109
1776329700000,2026-04-16 08:55:00,2342.04,2343.02,2338.25,2339.11,1037.4321
1776330000000,2026-04-16 09:00:00,2339.12,2341.83,2338.0,2341.83,3006.2631
1776330300000,2026-04-16 09:05:00,2341.82,2341.83,2339.41,2341.42,271.3325
1776330600000,2026-04-16 09:10:00,2341.42,2344.01,2340.77,2343.64,424.2048
1776330900000,2026-04-16 09:15:00,2343.65,2346.86,2343.65,2346.56,631.4983
1776331200000,2026-04-16 09:20:00,2346.56,2348.4,2345.95,2346.99,2296.9346
1776331500000,2026-04-16 09:25:00,2346.98,2348.0,2345.83,2346.31,295.0705
1776331800000,2026-04-16 09:30:00,2346.3,2346.97,2343.64,2343.88,364.3539
1776332100000,2026-04-16 09:35:00,2343.87,2345.78,2343.87,2344.72,266.1812
1776332400000,2026-04-16 09:40:00,2344.72,2344.85,2338.67,2339.58,994.0961
1776332700000,2026-04-16 09:45:00,2339.58,2340.92,2337.79,2338.33,1513.6259
1776333000000,2026-04-16 09:50:00,2338.32,2339.34,2337.79,2339.12,458.751
1776333300000,2026-04-16 09:55:00,2339.12,2340.36,2337.8,2338.09,357.8663
1776333600000,2026-04-16 10:00:00,2338.09,2340.21,2332.0,2332.74,2233.8314
1776333900000,2026-04-16 10:05:00,2332.74,2334.33,2329.44,2332.78,1776.0374
1776334200000,2026-04-16 10:10:00,2332.77,2333.41,2330.25,2330.67,1832.749
1776334500000,2026-04-16 10:15:00,2330.66,2332.91,2329.01,2330.19,1033.2617
1776334800000,2026-04-16 10:20:00,2330.18,2334.67,2330.18,2334.49,518.1591
1776335100000,2026-04-16 10:25:00,2334.5,2337.54,2334.4,2335.11,1188.3399
1776335400000,2026-04-16 10:30:00,2335.11,2337.53,2333.7,2335.08,635.0279
1776335700000,2026-04-16 10:35:00,2335.08,2337.24,2333.79,2335.32,1069.9146
1776336000000,2026-04-16 10:40:00,2335.32,2335.51,2332.35,2332.86,348.1535
1776336300000,2026-04-16 10:45:00,2332.86,2333.14,2328.64,2329.27,827.8855
1776336600000,2026-04-16 10:50:00,2329.27,2332.96,2329.27,2332.95,368.8123
1776336900000,2026-04-16 10:55:00,2332.95,2334.96,2331.92,2332.42,610.7003
1776337200000,2026-04-16 11:00:00,2332.42,2333.87,2332.34,2333.79,437.5325
1776337500000,2026-04-16 11:05:00,2333.78,2333.79,2330.79,2330.79,294.1519
1776337800000,2026-04-16 11:10:00,2330.79,2331.72,2330.1,2331.04,268.3617
1776338100000,2026-04-16 11:15:00,2331.05,2332.32,2329.8,2329.81,209.2758
1776338400000,2026-04-16 11:20:00,2329.81,2332.48,2329.81,2331.03,316.5252
1776338700000,2026-04-16 11:25:00,2331.02,2332.75,2330.95,2332.49,636.0927
1776339000000,2026-04-16 11:30:00,2332.49,2335.69,2332.36,2334.23,917.4121
1776339300000,2026-04-16 11:35:00,2334.24,2335.25,2331.83,2332.37,950.8234
1776339600000,2026-04-16 11:40:00,2332.37,2333.04,2331.67,2332.54,443.0882
1776339900000,2026-04-16 11:45:00,2332.54,2333.0,2331.92,2333.0,341.5878
1776340200000,2026-04-16 11:50:00,2333.0,2336.26,2332.99,2335.87,846.1232
1776340500000,2026-04-16 11:55:00,2335.87,2336.21,2334.61,2335.67,633.8073
1776340800000,2026-04-16 12:00:00,2335.68,2341.22,2335.67,2340.52,1233.9345
1776341100000,2026-04-16 12:05:00,2340.52,2340.53,2334.99,2337.36,940.7768
1776341400000,2026-04-16 12:10:00,2337.36,2349.45,2337.36,2344.21,2515.2726
1776341700000,2026-04-16 12:15:00,2344.21,2346.31,2341.62,2342.44,671.0636
1776342000000,2026-04-16 12:20:00,2342.44,2343.54,2339.01,2340.17,511.4072
1776342300000,2026-04-16 12:25:00,2340.17,2342.22,2339.19,2340.78,405.4458
1776342600000,2026-04-16 12:30:00,2340.79,2341.28,2339.43,2341.1,303.3827
1776342900000,2026-04-16 12:35:00,2341.11,2341.99,2336.75,2337.86,725.6967
1776343200000,2026-04-16 12:40:00,2337.85,2339.51,2336.8,2339.41,376.744
1776343500000,2026-04-16 12:45:00,2339.4,2339.41,2337.55,2338.24,369.873
1776343800000,2026-04-16 12:50:00,2338.23,2340.0,2337.87,2338.78,485.7018
1776344100000,2026-04-16 12:55:00,2338.78,2341.62,2338.52,2340.44,444.9208
1776344400000,2026-04-16 13:00:00,2340.44,2341.83,2337.8,2338.63,616.9152
1776344700000,2026-04-16 13:05:00,2338.63,2343.22,2338.4,2343.06,628.6783
1776345000000,2026-04-16 13:10:00,2343.06,2345.35,2341.41,2344.7,656.404
1776345300000,2026-04-16 13:15:00,2344.71,2348.93,2344.16,2347.51,1297.9289
1776345600000,2026-04-16 13:20:00,2347.51,2347.66,2344.16,2345.97,762.8102
1776345900000,2026-04-16 13:25:00,2345.97,2351.8,2345.9,2349.3,1785.6417
1776346200000,2026-04-16 13:30:00,2349.28,2350.44,2341.0,2343.41,2644.8211
1776346500000,2026-04-16 13:35:00,2343.45,2344.03,2336.0,2336.33,2666.3197
1776346800000,2026-04-16 13:40:00,2336.34,2339.88,2332.24,2336.96,2135.4355
1776347100000,2026-04-16 13:45:00,2336.96,2336.98,2331.42,2334.71,1270.4209
1776347400000,2026-04-16 13:50:00,2334.71,2334.71,2297.0,2299.03,19988.1287
1776347700000,2026-04-16 13:55:00,2299.03,2308.82,2290.57,2308.29,8453.6307
1776348000000,2026-04-16 14:00:00,2308.28,2308.29,2299.47,2301.76,3383.2204
1776348300000,2026-04-16 14:05:00,2301.77,2311.54,2297.84,2311.53,3550.0588
1776348600000,2026-04-16 14:10:00,2311.53,2312.68,2306.09,2306.09,4300.0028
1776348900000,2026-04-16 14:15:00,2306.09,2308.33,2288.01,2293.76,6065.2909
1776349200000,2026-04-16 14:20:00,2293.75,2296.16,2285.1,2289.99,4852.2469
1776349500000,2026-04-16 14:25:00,2289.99,2295.84,2286.26,2294.97,3409.2809
1776349800000,2026-04-16 14:30:00,2294.96,2304.1,2294.0,2301.71,3536.3174
1776350100000,2026-04-16 14:35:00,2301.71,2303.22,2300.0,2300.52,1407.0197
1776350400000,2026-04-16 14:40:00,2300.51,2306.67,2298.38,2304.92,1699.2884
1776350700000,2026-04-16 14:45:00,2304.92,2310.96,2303.77,2310.44,1986.7194
1776351000000,2026-04-16 14:50:00,2310.45,2316.34,2308.49,2311.1,4588.0086
1776351300000,2026-04-16 14:55:00,2311.1,2311.8,2306.65,2309.97,1126.6721
1776351600000,2026-04-16 15:00:00,2309.96,2315.93,2308.5,2313.7,1397.7785
1776351900000,2026-04-16 15:05:00,2313.69,2327.48,2312.77,2324.49,2562.8231
1776352200000,2026-04-16 15:10:00,2324.5,2330.45,2321.66,2325.08,3610.943
1776352500000,2026-04-16 15:15:00,2325.09,2328.88,2321.14,2322.72,1846.1818
1776352800000,2026-04-16 15:20:00,2322.72,2328.13,2322.71,2327.79,2503.3033
1776353100000,2026-04-16 15:25:00,2327.78,2328.84,2318.94,2319.16,2711.6651
1776353400000,2026-04-16 15:30:00,2319.15,2324.56,2318.01,2322.69,1563.0222
1776353700000,2026-04-16 15:35:00,2322.7,2349.84,2321.9,2340.14,7022.6529
1776354000000,2026-04-16 15:40:00,2340.14,2340.14,2332.1,2338.7,2859.5127
1776354300000,2026-04-16 15:45:00,2338.7,2343.18,2331.5,2333.69,1961.6004
1776354600000,2026-04-16 15:50:00,2333.7,2340.46,2333.69,2336.68,1025.1441
1776354900000,2026-04-16 15:55:00,2336.68,2341.69,2336.68,2339.01,1255.584
1776355200000,2026-04-16 16:00:00,2339.01,2342.75,2338.33,2340.5,1429.0813
1776355500000,2026-04-16 16:05:00,2340.51,2348.69,2339.23,2340.98,1986.0972
1776355800000,2026-04-16 16:10:00,2340.99,2343.93,2334.1,2336.02,3539.8321
1776356100000,2026-04-16 16:15:00,2336.01,2342.13,2336.01,2340.17,1361.2578
1776356400000,2026-04-16 16:20:00,2340.17,2342.5,2331.81,2334.71,1590.361
1776356700000,2026-04-16 16:25:00,2334.71,2336.4,2332.08,2332.08,811.0718
1776357000000,2026-04-16 16:30:00,2332.09,2335.0,2317.44,2322.62,3360.1551
1776357300000,2026-04-16 16:35:00,2322.62,2325.5,2317.31,2324.85,2230.0978
1776357600000,2026-04-16 16:40:00,2324.85,2326.35,2320.71,2321.65,756.3834
1776357900000,2026-04-16 16:45:00,2321.65,2324.23,2319.38,2322.77,1850.6341
1776358200000,2026-04-16 16:50:00,2322.78,2325.09,2309.96,2314.16,2424.2723
1776358500000,2026-04-16 16:55:00,2314.16,2317.81,2314.16,2316.76,1036.0275
1776358800000,2026-04-16 17:00:00,2316.77,2318.75,2312.91,2317.13,1076.5774
1776359100000,2026-04-16 17:05:00,2317.14,2318.75,2312.41,2317.21,797.3701
1776359400000,2026-04-16 17:10:00,2317.22,2321.06,2311.32,2311.45,1169.6693
1776359700000,2026-04-16 17:15:00,2311.44,2319.42,2310.0,2318.9,1416.746
1776360000000,2026-04-16 17:20:00,2318.91,2324.89,2317.43,2324.42,1186.51
1776360300000,2026-04-16 17:25:00,2324.43,2325.54,2319.99,2324.64,758.5091
1776360600000,2026-04-16 17:30:00,2324.64,2327.0,2322.43,2322.44,665.9247
1776360900000,2026-04-16 17:35:00,2322.43,2322.43,2318.26,2321.95,631.4163
1776361200000,2026-04-16 17:40:00,2321.96,2329.47,2321.95,2328.31,817.0544
1776361500000,2026-04-16 17:45:00,2328.31,2329.48,2325.35,2329.47,738.4071
1776361800000,2026-04-16 17:50:00,2329.47,2329.48,2323.88,2324.91,913.0532
1776362100000,2026-04-16 17:55:00,2324.91,2325.96,2319.85,2325.79,1151.4967
1776362400000,2026-04-16 18:00:00,2325.8,2334.67,2325.37,2326.25,1936.9577
1776362700000,2026-04-16 18:05:00,2326.26,2329.57,2320.4,2320.92,1366.6948
1776363000000,2026-04-16 18:10:00,2320.92,2327.8,2320.71,2327.48,643.5744
1776363300000,2026-04-16 18:15:00,2327.47,2330.78,2325.42,2329.51,1442.1412
1776363600000,2026-04-16 18:20:00,2329.5,2329.67,2322.8,2323.55,845.9138
1776363900000,2026-04-16 18:25:00,2323.56,2326.41,2322.61,2325.9,978.1687
1776364200000,2026-04-16 18:30:00,2325.9,2329.91,2324.71,2329.3,628.5853
1776364500000,2026-04-16 18:35:00,2329.3,2334.05,2328.01,2332.19,973.137
1776364800000,2026-04-16 18:40:00,2332.19,2335.3,2331.33,2333.36,1235.2133
1776365100000,2026-04-16 18:45:00,2333.36,2339.61,2333.36,2337.31,2969.7476
1776365400000,2026-04-16 18:50:00,2337.31,2346.66,2335.59,2339.38,4152.8983
1776365700000,2026-04-16 18:55:00,2339.38,2344.32,2338.27,2343.1,2545.9836
1776366000000,2026-04-16 19:00:00,2343.11,2345.83,2341.18,2341.19,2500.7396
1776366300000,2026-04-16 19:05:00,2341.19,2341.89,2337.55,2339.76,1118.9388
1776366600000,2026-04-16 19:10:00,2339.76,2339.85,2334.66,2337.05,1167.0338
1776366900000,2026-04-16 19:15:00,2337.05,2341.62,2335.87,2341.0,738.7398
1776367200000,2026-04-16 19:20:00,2341.0,2343.5,2340.0,2343.49,1060.7232
1776367500000,2026-04-16 19:25:00,2343.49,2347.5,2341.28,2345.19,1374.2658
1776367800000,2026-04-16 19:30:00,2345.18,2352.99,2343.12,2345.72,2876.6957
1776368100000,2026-04-16 19:35:00,2345.71,2355.4,2344.5,2352.28,2005.2336
1776368400000,2026-04-16 19:40:00,2352.28,2359.9,2351.85,2357.99,1838.7715
1776368700000,2026-04-16 19:45:00,2357.99,2360.71,2356.0,2357.49,1913.9674
1776369000000,2026-04-16 19:50:00,2357.5,2360.23,2354.7,2359.39,758.1218
1776369300000,2026-04-16 19:55:00,2359.4,2361.96,2356.53,2359.7,1749.5907
1776369600000,2026-04-16 20:00:00,2359.69,2364.68,2354.69,2357.3,2615.9901
1776369900000,2026-04-16 20:05:00,2357.3,2358.74,2354.11,2356.0,934.2885
1776370200000,2026-04-16 20:10:00,2356.0,2361.57,2355.82,2359.06,890.409
1776370500000,2026-04-16 20:15:00,2359.06,2361.25,2355.9,2356.22,5906.731
1776370800000,2026-04-16 20:20:00,2356.22,2356.23,2349.32,2352.47,1562.2015
1776371100000,2026-04-16 20:25:00,2352.48,2352.48,2349.57,2351.3,931.8644
1776371400000,2026-04-16 20:30:00,2351.3,2351.31,2345.98,2346.62,924.8754
1776371700000,2026-04-16 20:35:00,2346.61,2346.92,2343.91,2343.91,1585.0238
1776372000000,2026-04-16 20:40:00,2343.91,2344.96,2341.51,2344.88,607.2222
1776372300000,2026-04-16 20:45:00,2344.87,2349.63,2343.63,2348.22,796.7414
1776372600000,2026-04-16 20:50:00,2348.22,2350.5,2346.59,2348.3,573.4834
1776372900000,2026-04-16 20:55:00,2348.31,2350.66,2347.39,2350.23,570.4291
1776373200000,2026-04-16 21:00:00,2350.23,2351.42,2347.55,2349.71,476.5421
1776373500000,2026-04-16 21:05:00,2349.71,2356.33,2348.86,2355.32,832.3888
1776373800000,2026-04-16 21:10:00,2355.33,2356.53,2350.78,2351.04,655.6298
1776374100000,2026-04-16 21:15:00,2351.04,2352.0,2348.5,2350.18,497.4678
1776374400000,2026-04-16 21:20:00,2350.17,2350.17,2336.25,2339.99,1867.4387
1776374700000,2026-04-16 21:25:00,2339.99,2341.47,2338.19,2340.8,595.7358
1776375000000,2026-04-16 21:30:00,2340.8,2342.57,2337.34,2342.57,336.2112
1776375300000,2026-04-16 21:35:00,2342.57,2343.57,2339.41,2339.94,592.4519
1776375600000,2026-04-16 21:40:00,2339.95,2341.07,2338.9,2339.84,674.6507
1776375900000,2026-04-16 21:45:00,2339.84,2341.41,2338.77,2341.16,333.2718
1776376200000,2026-04-16 21:50:00,2341.16,2341.28,2340.44,2341.19,273.5419
1776376500000,2026-04-16 21:55:00,2341.18,2341.29,2338.78,2341.17,419.9705
1776376800000,2026-04-16 22:00:00,2341.18,2350.56,2341.09,2347.99,1591.5759
1776377100000,2026-04-16 22:05:00,2348.0,2350.49,2345.64,2345.65,424.579
1776377400000,2026-04-16 22:10:00,2345.65,2347.25,2342.94,2343.7,651.708
1776377700000,2026-04-16 22:15:00,2343.7,2343.7,2339.68,2341.2,1021.3551
1776378000000,2026-04-16 22:20:00,2341.21,2341.84,2339.3,2339.98,804.7028
1776378300000,2026-04-16 22:25:00,2339.98,2345.52,2339.98,2343.34,690.8327
1776378600000,2026-04-16 22:30:00,2343.34,2345.21,2341.88,2343.51,439.6603
1776378900000,2026-04-16 22:35:00,2343.51,2343.96,2341.59,2343.24,409.802
1776379200000,2026-04-16 22:40:00,2343.24,2346.17,2342.69,2344.96,544.2338
1776379500000,2026-04-16 22:45:00,2344.95,2347.58,2344.08,2346.29,248.3165
1776379800000,2026-04-16 22:50:00,2346.3,2346.89,2341.88,2343.28,339.7687
1776380100000,2026-04-16 22:55:00,2343.28,2343.5,2341.23,2342.6,237.7115
1776380400000,2026-04-16 23:00:00,2342.59,2344.99,2341.61,2344.79,475.2399
1776380700000,2026-04-16 23:05:00,2344.79,2346.31,2343.75,2343.92,381.5541
1776381000000,2026-04-16 23:10:00,2343.92,2345.65,2343.28,2345.13,376.3587
1776381300000,2026-04-16 23:15:00,2345.13,2345.13,2342.21,2344.96,254.6898
1776381600000,2026-04-16 23:20:00,2344.96,2353.0,2344.89,2350.68,1263.7607
1776381900000,2026-04-16 23:25:00,2350.67,2350.67,2348.0,2348.28,155.9824
1776382200000,2026-04-16 23:30:00,2348.25,2352.0,2347.81,2351.11,412.6348
1776382500000,2026-04-16 23:35:00,2351.12,2355.0,2350.0,2353.74,539.7901
1776382800000,2026-04-16 23:40:00,2353.74,2354.5,2351.07,2352.72,510.1196
1776383100000,2026-04-16 23:45:00,2352.72,2352.89,2348.5,2348.53,452.9176
1776383400000,2026-04-16 23:50:00,2348.53,2349.12,2346.46,2347.12,201.4472
1776383700000,2026-04-16 23:55:00,2347.11,2348.88,2346.43,2348.17,321.3296
1776384000000,2026-04-17 00:00:00,2348.16,2350.9,2347.28,2347.28,357.2908
1776384300000,2026-04-17 00:05:00,2347.28,2347.28,2342.69,2343.92,962.7465
1776384600000,2026-04-17 00:10:00,2343.92,2345.46,2342.38,2343.01,852.1174
1776384900000,2026-04-17 00:15:00,2343.0,2345.32,2342.28,2345.07,159.8996
1776385200000,2026-04-17 00:20:00,2345.07,2346.33,2341.5,2341.89,377.5246
1776385500000,2026-04-17 00:25:00,2341.89,2345.81,2341.0,2345.81,433.2294
1776385800000,2026-04-17 00:30:00,2345.81,2350.49,2345.81,2349.26,411.6081
1776386100000,2026-04-17 00:35:00,2349.25,2349.25,2346.16,2347.55,218.3008
1776386400000,2026-04-17 00:40:00,2347.54,2347.88,2345.55,2345.55,272.2285
1776386700000,2026-04-17 00:45:00,2345.54,2346.12,2343.69,2345.46,423.3092
1776387000000,2026-04-17 00:50:00,2345.45,2346.76,2343.84,2344.67,194.7938
1776387300000,2026-04-17 00:55:00,2344.66,2346.01,2344.19,2344.4,433.9098
1776387600000,2026-04-17 01:00:00,2344.39,2346.56,2343.52,2344.71,269.1827
1776387900000,2026-04-17 01:05:00,2344.72,2349.0,2344.71,2346.09,371.1108
1776388200000,2026-04-17 01:10:00,2346.09,2346.09,2341.65,2344.03,474.9509
1776388500000,2026-04-17 01:15:00,2344.03,2345.19,2343.22,2343.5,172.8217
1776388800000,2026-04-17 01:20:00,2343.5,2343.51,2328.32,2332.26,3171.8657
1776389100000,2026-04-17 01:25:00,2332.26,2334.61,2331.01,2333.64,618.1996
1776389400000,2026-04-17 01:30:00,2333.63,2335.05,2331.7,2334.77,240.6552
1776389700000,2026-04-17 01:35:00,2334.76,2336.03,2334.38,2334.78,238.2193
1776390000000,2026-04-17 01:40:00,2334.77,2336.4,2328.12,2332.69,684.0398
1776390300000,2026-04-17 01:45:00,2332.69,2333.74,2328.48,2328.48,372.1797
1776390600000,2026-04-17 01:50:00,2328.48,2330.93,2327.34,2328.58,726.7832
1776390900000,2026-04-17 01:55:00,2328.59,2339.18,2328.59,2335.38,1725.6265
1776391200000,2026-04-17 02:00:00,2335.37,2338.25,2334.25,2338.25,245.9397
1776391500000,2026-04-17 02:05:00,2338.25,2338.74,2330.45,2331.71,383.0157
1776391800000,2026-04-17 02:10:00,2331.7,2333.74,2331.35,2332.86,136.2676
1776392100000,2026-04-17 02:15:00,2332.85,2333.24,2328.07,2328.65,623.4205
1776392400000,2026-04-17 02:20:00,2328.66,2330.06,2328.23,2329.0,308.2033
1776392700000,2026-04-17 02:25:00,2329.0,2330.96,2327.8,2327.81,354.3529
1776393000000,2026-04-17 02:30:00,2327.81,2328.99,2324.93,2328.49,725.0952
1776393300000,2026-04-17 02:35:00,2328.5,2332.92,2328.49,2332.0,262.9475
1776393600000,2026-04-17 02:40:00,2331.99,2333.38,2330.06,2330.48,239.9323
1776393900000,2026-04-17 02:45:00,2330.48,2332.21,2329.67,2329.67,198.8312
1776394200000,2026-04-17 02:50:00,2329.67,2330.54,2328.99,2330.5,369.4913
1776394500000,2026-04-17 02:55:00,2330.51,2331.92,2330.51,2331.75,116.3171
1776394800000,2026-04-17 03:00:00,2331.75,2331.77,2328.28,2328.5,280.2173
1776395100000,2026-04-17 03:05:00,2328.5,2330.0,2327.46,2328.04,260.7661
1776395400000,2026-04-17 03:10:00,2328.03,2330.03,2327.74,2328.82,164.8432
1776395700000,2026-04-17 03:15:00,2328.82,2331.18,2328.82,2329.39,234.2312
1776396000000,2026-04-17 03:20:00,2329.4,2329.53,2328.33,2329.52,215.8208
1776396300000,2026-04-17 03:25:00,2329.52,2329.53,2327.15,2328.47,380.4642
1776396600000,2026-04-17 03:30:00,2328.47,2331.02,2328.0,2330.4,329.0023
1776396900000,2026-04-17 03:35:00,2330.4,2331.02,2329.61,2329.61,361.0787
1776397200000,2026-04-17 03:40:00,2329.61,2329.62,2323.83,2328.83,633.2233
1776397500000,2026-04-17 03:45:00,2328.84,2330.73,2327.54,2328.43,340.9922
1776397800000,2026-04-17 03:50:00,2328.43,2329.16,2327.15,2327.36,290.1356
1776398100000,2026-04-17 03:55:00,2327.36,2327.36,2325.23,2325.52,384.7986
1776398400000,2026-04-17 04:00:00,2325.53,2326.69,2324.21,2326.68,345.8461
1776398700000,2026-04-17 04:05:00,2326.68,2327.63,2326.42,2326.86,341.9298
1776399000000,2026-04-17 04:10:00,2326.85,2327.56,2326.37,2327.47,500.859
1776399300000,2026-04-17 04:15:00,2327.47,2332.21,2327.47,2332.03,374.8603
1776399600000,2026-04-17 04:20:00,2332.03,2332.04,2329.16,2330.2,274.2239
1776399900000,2026-04-17 04:25:00,2330.19,2330.48,2329.23,2329.97,281.878
1776400200000,2026-04-17 04:30:00,2329.96,2332.32,2329.45,2331.98,266.0437
1776400500000,2026-04-17 04:35:00,2331.99,2333.08,2330.73,2331.75,298.8954
1776400800000,2026-04-17 04:40:00,2331.76,2332.8,2331.43,2332.38,262.057
1776401100000,2026-04-17 04:45:00,2332.38,2333.73,2329.4,2329.4,375.1268
1776401400000,2026-04-17 04:50:00,2329.4,2331.49,2329.17,2329.92,303.725
1776401700000,2026-04-17 04:55:00,2329.93,2330.64,2328.35,2328.96,295.7177
1776402000000,2026-04-17 05:00:00,2328.96,2329.36,2323.74,2324.2,558.9349
1776402300000,2026-04-17 05:05:00,2324.21,2325.98,2320.08,2320.82,1001.8518
1776402600000,2026-04-17 05:10:00,2320.86,2322.04,2317.43,2320.86,1889.4481
1776402900000,2026-04-17 05:15:00,2320.88,2322.53,2320.29,2322.07,462.3275
1776403200000,2026-04-17 05:20:00,2322.08,2325.3,2322.08,2324.38,448.5525
1776403500000,2026-04-17 05:25:00,2324.38,2324.38,2321.14,2322.25,472.5919
1776403800000,2026-04-17 05:30:00,2322.25,2322.99,2320.85,2322.98,400.0949
1776404100000,2026-04-17 05:35:00,2322.98,2323.91,2321.13,2321.14,522.3273
1776404400000,2026-04-17 05:40:00,2321.13,2322.95,2320.14,2321.29,390.0779
1776404700000,2026-04-17 05:45:00,2321.28,2322.16,2320.73,2321.07,2197.5879
1776405000000,2026-04-17 05:50:00,2321.07,2322.29,2319.82,2320.15,1568.667
1776405300000,2026-04-17 05:55:00,2320.15,2320.43,2317.99,2319.29,997.1182
1776405600000,2026-04-17 06:00:00,2319.29,2321.08,2317.49,2320.64,689.8234
1776405900000,2026-04-17 06:05:00,2320.63,2324.88,2320.62,2321.35,1175.0598
1776406200000,2026-04-17 06:10:00,2321.34,2324.51,2321.34,2323.7,1437.5475
1776406500000,2026-04-17 06:15:00,2323.71,2326.0,2323.66,2323.77,1174.0653
1776406800000,2026-04-17 06:20:00,2323.78,2325.35,2323.22,2324.69,586.0793
1776407100000,2026-04-17 06:25:00,2324.7,2325.79,2323.64,2325.73,352.2243
1776407400000,2026-04-17 06:30:00,2325.73,2326.75,2324.07,2326.44,433.1115
1776407700000,2026-04-17 06:35:00,2326.45,2326.72,2324.67,2326.36,331.8694
1776408000000,2026-04-17 06:40:00,2326.36,2329.67,2325.07,2329.22,535.8672
1776408300000,2026-04-17 06:45:00,2329.23,2329.67,2328.03,2329.67,532.9715
1776408600000,2026-04-17 06:50:00,2329.67,2332.4,2329.66,2331.05,988.0621
1776408900000,2026-04-17 06:55:00,2331.04,2331.96,2330.09,2331.09,530.1918
1776409200000,2026-04-17 07:00:00,2331.1,2336.03,2331.06,2335.2,997.6622
1776409500000,2026-04-17 07:05:00,2335.19,2342.02,2335.19,2341.3,1653.9838
1776409800000,2026-04-17 07:10:00,2341.31,2341.31,2337.89,2339.87,797.1173
1776410100000,2026-04-17 07:15:00,2339.87,2339.87,2336.31,2338.31,776.2106
1776410400000,2026-04-17 07:20:00,2338.3,2338.3,2334.95,2335.01,556.6745
1776410700000,2026-04-17 07:25:00,2335.01,2337.14,2334.52,2337.14,344.0025
1776411000000,2026-04-17 07:30:00,2337.13,2338.67,2335.12,2337.08,390.005
1776411300000,2026-04-17 07:35:00,2337.08,2337.09,2335.62,2335.82,345.8726
1776411600000,2026-04-17 07:40:00,2335.82,2335.93,2333.4,2335.15,473.3136
1776411900000,2026-04-17 07:45:00,2335.15,2335.16,2330.37,2330.59,502.603
1776412200000,2026-04-17 07:50:00,2330.59,2333.61,2330.09,2333.48,455.3699
1776412500000,2026-04-17 07:55:00,2333.49,2334.19,2331.15,2334.16,588.3331
1776412800000,2026-04-17 08:00:00,2334.15,2335.09,2332.98,2335.08,487.7744
1776413100000,2026-04-17 08:05:00,2335.09,2339.99,2334.59,2337.0,656.4326
1776413400000,2026-04-17 08:10:00,2336.99,2338.11,2335.25,2336.51,491.7489
1776413700000,2026-04-17 08:15:00,2336.52,2339.68,2335.48,2337.58,672.5115
1776414000000,2026-04-17 08:20:00,2337.58,2339.34,2335.77,2339.34,467.8238
1776414300000,2026-04-17 08:25:00,2339.34,2341.72,2338.75,2340.49,1547.6398
1776414600000,2026-04-17 08:30:00,2340.48,2352.05,2339.97,2350.47,2869.809
1776414900000,2026-04-17 08:35:00,2350.47,2354.94,2347.03,2348.83,1818.9396
1776415200000,2026-04-17 08:40:00,2348.83,2352.14,2347.18,2348.99,1164.0108
