Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Exposure_Pct,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct
193,198,9.46,15.18,28.26,27.96,0.57,0.54,33.33,1.48,12,50.34,1.11,27.56,-6.74
193,199,10.61,17.08,29.41,27.4,0.61,0.62,33.33,1.52,12,50.38,1.2,27.56,-6.74
193,200,9.12,14.63,27.93,28.7,0.56,0.51,30.77,1.45,13,50.32,1.01,27.56,-6.74
193,201,12.12,19.6,30.93,27.15,0.67,0.72,30.77,1.59,13,50.3,1.21,27.56,-6.74
193,202,15.31,24.96,34.11,25.08,0.79,0.99,33.33,1.83,12,50.27,1.53,27.56,-6.55
193,203,17.5,28.69,36.31,23.71,0.87,1.21,33.33,2.0,12,50.21,1.68,27.56,-6.55
193,204,18.49,30.39,37.3,23.48,0.9,1.29,33.33,2.08,12,50.2,1.75,27.56,-6.55
193,205,19.01,31.29,37.82,23.13,0.92,1.35,33.33,2.06,12,50.11,1.8,27.56,-7.26
193,206,21.99,36.47,40.8,21.25,1.03,1.72,33.33,2.33,12,50.04,1.99,27.56,-5.32
193,207,25.29,42.28,44.09,20.98,1.14,2.02,36.36,2.71,11,49.96,2.41,27.56,-5.32
193,208,20.5,33.87,39.31,22.14,0.98,1.53,33.33,2.2,12,49.88,1.89,27.56,-5.32
193,209,21.49,35.6,40.3,22.26,1.01,1.6,36.36,2.3,11,49.84,2.13,27.56,-5.32
193,210,22.75,37.8,41.56,21.17,1.06,1.79,36.36,2.43,11,49.86,2.22,27.56,-5.17
193,211,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
193,212,17.41,28.54,36.22,23.6,0.87,1.21,33.33,1.95,12,49.8,1.67,27.56,-5.17
193,213,16.29,26.63,35.1,24.32,0.83,1.09,33.33,1.9,12,49.73,1.59,27.56,-5.17
193,214,20.21,33.37,39.02,21.89,0.98,1.52,33.33,2.23,12,49.62,1.86,27.56,-5.17
193,215,19.96,32.94,38.77,21.87,0.97,1.51,33.33,2.14,12,49.62,1.85,27.56,-5.17
193,216,20.3,33.53,39.11,21.56,0.98,1.56,30.77,2.18,13,49.54,1.72,27.56,-5.17
193,217,23.68,39.43,42.48,19.36,1.1,2.04,36.36,2.54,11,49.39,2.29,27.56,-5.17
193,218,21.07,34.87,39.88,20.46,1.01,1.7,33.33,2.31,12,49.36,1.92,27.56,-5.17
193,219,21.72,35.99,40.53,20.04,1.03,1.8,33.33,2.33,12,49.32,1.96,27.56,-5.17
193,220,20.78,34.35,39.59,20.65,1.0,1.66,33.33,2.31,12,49.23,1.89,27.56,-5.17
193,221,27.65,46.5,46.46,18.03,1.24,2.58,44.44,3.39,9,49.25,3.13,27.56,-5.17
193,222,28.68,48.37,47.49,18.03,1.28,2.68,44.44,3.46,9,49.29,3.22,27.56,-5.17
193,223,28.83,48.63,47.64,18.03,1.28,2.7,44.44,3.49,9,49.29,3.23,27.56,-5.09
193,224,29.42,49.69,48.23,18.03,1.3,2.76,44.44,3.63,9,49.3,3.28,27.56,-5.09
193,225,29.67,50.14,48.47,17.92,1.31,2.8,44.44,3.68,9,49.32,3.3,27.56,-5.09
193,226,29.57,49.96,48.38,17.98,1.3,2.78,44.44,3.65,9,49.34,3.3,27.56,-5.09
193,227,29.97,50.68,48.77,17.98,1.32,2.82,44.44,3.7,9,49.38,3.33,27.56,-5.09
193,228,30.82,52.24,49.63,17.98,1.35,2.9,44.44,3.87,9,49.41,3.41,27.69,-5.09
193,229,30.82,52.24,49.63,17.98,1.35,2.9,44.44,3.87,9,49.41,3.41,27.69,-5.09
193,230,30.75,52.11,49.56,17.98,1.34,2.9,44.44,3.85,9,49.43,3.4,27.69,-5.09
193,231,30.31,51.31,49.12,17.98,1.33,2.85,44.44,3.81,9,49.46,3.36,27.69,-5.09
193,232,31.85,54.12,50.66,17.29,1.38,3.13,44.44,4.2,9,49.48,3.49,27.69,-5.09
193,233,31.85,54.12,50.66,17.29,1.38,3.13,44.44,4.2,9,49.48,3.49,27.69,-5.09
193,234,29.44,49.73,48.25,17.29,1.3,2.88,40.0,3.59,10,49.46,2.96,27.69,-5.09
193,235,30.68,51.99,49.49,17.06,1.34,3.05,45.45,3.65,11,49.48,2.78,27.69,-4.67
193,236,32.27,54.89,51.08,17.06,1.4,3.22,45.45,3.82,11,49.55,2.89,27.79,-4.67
193,237,32.36,55.04,51.17,17.25,1.4,3.19,45.45,3.84,11,49.57,2.9,27.79,-4.67
193,238,33.48,57.1,52.29,16.89,1.44,3.38,50.0,4.15,10,49.54,3.27,27.79,-4.67
193,239,33.81,57.71,52.62,16.89,1.45,3.42,50.0,4.17,10,49.57,3.3,27.79,-4.67
193,240,31.43,53.34,50.23,17.35,1.37,3.07,50.0,3.86,10,49.71,3.11,27.23,-4.67
193,241,31.97,54.34,50.78,17.35,1.39,3.13,50.0,4.01,10,49.75,3.14,27.23,-4.13
193,242,29.41,49.67,48.22,17.76,1.3,2.8,50.0,3.69,10,49.75,2.94,27.23,-4.22
193,243,29.7,50.19,48.5,17.58,1.31,2.86,50.0,3.71,10,49.77,2.97,27.23,-4.22
193,244,30.37,51.42,49.18,17.65,1.33,2.91,44.44,4.04,9,49.8,3.35,27.23,-4.22
193,245,30.94,52.45,49.74,17.65,1.35,2.97,44.44,4.08,9,49.79,3.4,27.23,-4.22
193,246,30.44,51.54,49.24,17.65,1.33,2.92,44.44,4.05,9,49.79,3.36,27.23,-4.21
193,247,30.41,51.48,49.22,18.26,1.33,2.82,44.44,3.94,9,49.82,3.36,27.23,-4.93
193,248,30.41,51.48,49.22,18.26,1.33,2.82,44.44,3.94,9,49.82,3.36,27.23,-4.93
193,249,30.79,52.18,49.6,18.26,1.35,2.86,44.44,3.97,9,49.84,3.39,27.23,-4.93
193,250,30.74,52.09,49.55,18.26,1.34,2.85,44.44,3.96,9,49.86,3.39,27.23,-4.93
194,195,10.97,17.68,29.78,26.97,0.63,0.66,33.33,1.55,12,50.34,1.22,27.56,-5.74
194,196,10.16,16.34,28.96,27.5,0.6,0.59,33.33,1.51,12,50.36,1.16,27.56,-6.04
194,197,9.46,15.18,28.26,27.96,0.57,0.54,33.33,1.48,12,50.34,1.11,27.56,-6.74
194,198,10.61,17.08,29.41,27.4,0.61,0.62,33.33,1.52,12,50.38,1.2,27.56,-6.74
194,199,9.12,14.63,27.93,28.7,0.56,0.51,30.77,1.45,13,50.32,1.01,27.56,-6.74
194,200,12.12,19.6,30.93,27.15,0.67,0.72,30.77,1.59,13,50.3,1.21,27.56,-6.74
194,201,15.31,24.96,34.11,25.08,0.79,0.99,33.33,1.83,12,50.27,1.53,27.56,-6.55
194,202,17.5,28.69,36.31,23.71,0.87,1.21,33.33,2.0,12,50.21,1.68,27.56,-6.55
194,203,18.91,31.11,37.71,23.48,0.92,1.33,33.33,2.06,12,50.23,1.79,27.56,-6.55
194,204,19.01,31.29,37.82,23.13,0.92,1.35,33.33,2.06,12,50.11,1.8,27.56,-7.26
194,205,21.99,36.47,40.8,21.25,1.03,1.72,33.33,2.33,12,50.04,1.99,27.56,-5.32
194,206,25.61,42.85,44.41,20.98,1.15,2.04,45.45,2.75,11,49.98,2.44,27.56,-5.32
194,207,20.5,33.87,39.31,22.14,0.98,1.53,33.33,2.2,12,49.88,1.89,27.56,-5.32
194,208,21.48,35.58,40.29,22.26,1.01,1.6,36.36,2.29,11,49.86,2.13,27.56,-5.32
194,209,22.75,37.8,41.56,21.17,1.06,1.79,36.36,2.43,11,49.86,2.22,27.56,-5.17
194,210,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
194,211,18.67,30.7,37.47,22.78,0.92,1.35,33.33,2.05,12,49.79,1.76,27.56,-5.17
194,212,16.29,26.63,35.1,24.32,0.83,1.09,33.33,1.9,12,49.73,1.59,27.56,-5.17
194,213,21.23,35.14,40.04,21.23,1.01,1.66,33.33,2.28,12,49.66,1.93,27.56,-5.17
194,214,20.23,33.41,39.04,21.87,0.98,1.53,33.33,2.17,12,49.61,1.86,27.56,-5.17
194,215,20.24,33.41,39.04,21.6,0.98,1.55,30.77,2.17,13,49.55,1.72,27.56,-5.17
194,216,22.92,38.1,41.73,19.85,1.07,1.92,33.33,2.45,12,49.43,2.04,27.56,-5.17
194,217,21.07,34.87,39.88,20.46,1.01,1.7,33.33,2.31,12,49.36,1.92,27.56,-5.17
194,218,24.64,41.14,43.45,18.11,1.13,2.27,40.0,2.69,10,49.34,2.59,27.56,-5.17
194,219,23.43,38.99,42.24,18.91,1.09,2.06,40.0,2.65,10,49.27,2.48,27.56,-5.17
194,220,27.65,46.5,46.46,18.03,1.24,2.58,44.44,3.39,9,49.25,3.13,27.56,-5.17
194,221,28.68,48.37,47.49,18.03,1.28,2.68,44.44,3.46,9,49.29,3.22,27.56,-5.17
194,222,28.83,48.63,47.64,18.03,1.28,2.7,44.44,3.49,9,49.29,3.23,27.56,-5.09
194,223,29.42,49.69,48.23,18.03,1.3,2.76,44.44,3.63,9,49.3,3.28,27.56,-5.09
194,224,29.67,50.14,48.47,17.92,1.31,2.8,44.44,3.68,9,49.32,3.3,27.56,-5.09
194,225,29.57,49.96,48.38,17.98,1.3,2.78,44.44,3.65,9,49.34,3.3,27.56,-5.09
194,226,30.16,51.04,48.97,17.98,1.32,2.84,44.44,3.72,9,49.36,3.35,27.56,-5.09
194,227,30.69,51.99,49.49,17.98,1.34,2.89,44.44,3.85,9,49.39,3.39,27.56,-5.09
194,228,30.82,52.24,49.63,17.98,1.35,2.9,44.44,3.87,9,49.41,3.41,27.69,-5.09
194,229,30.75,52.11,49.56,17.98,1.34,2.9,44.44,3.85,9,49.43,3.4,27.69,-5.09
194,230,30.31,51.31,49.12,17.98,1.33,2.85,44.44,3.81,9,49.46,3.36,27.69,-5.09
194,231,31.85,54.12,50.66,17.29,1.38,3.13,44.44,4.2,9,49.48,3.49,27.69,-5.09
194,232,31.57,53.61,50.38,17.29,1.37,3.1,44.44,4.18,9,49.46,3.47,27.69,-5.09
194,233,31.92,54.25,50.73,17.29,1.38,3.14,44.44,4.22,9,49.5,3.5,27.69,-5.09
194,234,32.97,56.16,51.78,16.91,1.42,3.32,55.56,4.33,9,49.5,3.59,27.69,-5.09
194,235,35.07,60.04,53.88,16.91,1.48,3.55,55.56,4.76,9,49.57,3.76,27.69,-4.67
194,236,32.36,55.04,51.17,17.25,1.4,3.19,45.45,3.84,11,49.57,2.9,27.79,-4.67
194,237,32.59,55.46,51.39,17.25,1.41,3.21,45.45,3.9,11,49.59,2.92,27.79,-4.67
194,238,32.92,56.07,51.72,17.25,1.42,3.25,45.45,3.92,11,49.62,2.94,27.79,-4.67
194,239,33.67,57.45,52.48,16.89,1.44,3.4,50.0,4.16,10,49.7,3.29,27.79,-4.67
194,240,33.02,56.27,51.83,16.89,1.42,3.33,50.0,4.09,10,49.77,3.23,27.23,-4.13
194,241,29.41,49.67,48.22,17.76,1.3,2.8,50.0,3.69,10,49.75,2.94,27.23,-4.22
194,242,29.14,49.2,47.95,17.93,1.29,2.74,40.0,3.65,10,49.79,2.92,27.23,-4.22
194,243,28.71,48.41,47.52,17.93,1.28,2.7,40.0,3.58,10,49.82,2.89,27.23,-4.22
194,244,29.27,49.42,48.08,17.75,1.29,2.78,40.0,3.62,10,49.8,2.93,27.23,-4.22
194,245,30.42,51.51,49.23,17.65,1.33,2.92,44.44,4.04,9,49.8,3.36,27.23,-4.22
194,246,30.41,51.48,49.22,18.26,1.33,2.82,44.44,3.94,9,49.82,3.36,27.23,-4.93
194,247,30.99,52.54,49.8,18.26,1.35,2.88,44.44,3.99,9,49.84,3.41,27.23,-4.93
194,248,30.79,52.18,49.6,18.26,1.35,2.86,44.44,3.97,9,49.84,3.39,27.23,-4.93
194,249,30.74,52.09,49.55,18.26,1.34,2.85,44.44,3.96,9,49.86,3.39,27.23,-4.93
194,250,31.22,52.95,50.02,18.26,1.36,2.9,44.44,4.29,9,49.89,3.42,27.23,-4.93
195,196,9.46,15.18,28.26,27.96,0.57,0.54,33.33,1.48,12,50.34,1.11,27.56,-6.74
195,197,10.61,17.08,29.41,27.4,0.61,0.62,33.33,1.52,12,50.38,1.2,27.56,-6.74
195,198,9.12,14.63,27.93,28.7,0.56,0.51,30.77,1.45,13,50.32,1.01,27.56,-6.74
195,199,12.12,19.6,30.93,27.15,0.67,0.72,30.77,1.59,13,50.3,1.21,27.56,-6.74
195,200,15.31,24.96,34.11,25.08,0.79,0.99,33.33,1.83,12,50.27,1.53,27.56,-6.55
195,201,17.5,28.69,36.31,23.71,0.87,1.21,33.33,2.0,12,50.21,1.68,27.56,-6.55
195,202,18.91,31.11,37.71,23.48,0.92,1.33,33.33,2.06,12,50.23,1.79,27.56,-6.55
195,203,19.01,31.29,37.82,23.13,0.92,1.35,33.33,2.06,12,50.11,1.8,27.56,-7.26
195,204,21.99,36.47,40.8,21.25,1.03,1.72,33.33,2.33,12,50.04,1.99,27.56,-5.32
195,205,25.61,42.85,44.41,20.98,1.15,2.04,45.45,2.75,11,49.98,2.44,27.56,-5.32
195,206,20.5,33.87,39.31,22.14,0.98,1.53,33.33,2.2,12,49.88,1.89,27.56,-5.32
195,207,21.48,35.58,40.29,22.26,1.01,1.6,36.36,2.29,11,49.86,2.13,27.56,-5.32
195,208,21.19,35.06,39.99,21.47,1.0,1.63,33.33,2.26,12,49.88,1.93,27.56,-5.17
195,209,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
195,210,18.67,30.7,37.47,22.78,0.92,1.35,33.33,2.05,12,49.79,1.76,27.56,-5.17
195,211,16.29,26.63,35.1,24.32,0.83,1.09,33.33,1.9,12,49.73,1.59,27.56,-5.17
195,212,21.23,35.14,40.04,21.23,1.01,1.66,33.33,2.28,12,49.66,1.93,27.56,-5.17
195,213,20.17,33.29,38.97,21.92,0.97,1.52,33.33,2.16,12,49.62,1.86,27.56,-5.17
195,214,19.5,32.14,38.31,22.08,0.95,1.46,28.57,2.11,14,49.59,1.55,27.56,-5.17
195,215,22.59,37.53,41.4,20.07,1.06,1.87,30.77,2.41,13,49.41,1.87,27.56,-5.17
195,216,23.73,39.52,42.54,18.71,1.1,2.11,40.0,2.65,10,49.39,2.51,27.56,-5.17
195,217,24.64,41.14,43.45,18.11,1.13,2.27,40.0,2.69,10,49.34,2.59,27.56,-5.17
195,218,23.43,38.99,42.24,18.91,1.09,2.06,40.0,2.65,10,49.27,2.48,27.56,-5.17
195,219,27.65,46.5,46.46,18.03,1.24,2.58,44.44,3.39,9,49.25,3.13,27.56,-5.17
195,220,28.68,48.37,47.49,18.03,1.28,2.68,44.44,3.46,9,49.29,3.22,27.56,-5.17
195,221,28.83,48.63,47.64,18.03,1.28,2.7,44.44,3.49,9,49.29,3.23,27.56,-5.09
195,222,29.92,50.59,48.72,18.03,1.32,2.81,44.44,3.66,9,49.32,3.33,27.56,-5.09
195,223,29.98,50.71,48.79,18.03,1.32,2.81,44.44,3.67,9,49.36,3.33,27.56,-5.09
195,224,30.33,51.35,49.14,17.98,1.33,2.86,44.44,3.71,9,49.38,3.36,27.56,-5.09
195,225,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
195,226,32.04,54.46,50.85,17.98,1.39,3.03,37.5,5.74,8,49.43,3.93,27.56,-5.09
195,227,32.04,54.46,50.85,17.98,1.39,3.03,37.5,5.74,8,49.43,3.93,27.56,-5.09
195,228,32.11,54.59,50.92,17.98,1.39,3.04,37.5,5.72,8,49.46,3.94,27.69,-5.09
195,229,30.81,52.22,49.62,17.98,1.35,2.9,44.44,3.85,9,49.48,3.41,27.69,-5.09
195,230,32.36,55.04,51.17,17.29,1.4,3.18,44.44,4.24,9,49.5,3.53,27.69,-5.09
195,231,32.08,54.53,50.89,17.29,1.39,3.15,44.44,4.22,9,49.48,3.51,27.69,-5.09
195,232,31.92,54.25,50.73,17.29,1.38,3.14,44.44,4.22,9,49.5,3.5,27.69,-5.09
195,233,32.74,55.74,51.55,16.91,1.41,3.3,55.56,4.26,9,49.52,3.57,27.69,-5.09
195,234,34.71,59.38,53.52,16.91,1.47,3.51,55.56,4.73,9,49.59,3.73,27.69,-4.67
195,235,35.15,60.2,53.96,16.89,1.49,3.56,55.56,4.78,9,49.59,3.77,27.69,-4.67
195,236,35.49,60.83,54.3,16.89,1.5,3.6,55.56,4.89,9,49.62,3.8,27.79,-4.67
195,237,33.58,57.29,52.39,16.89,1.44,3.39,50.0,4.14,10,49.64,3.28,27.79,-4.67
195,238,32.77,55.81,51.58,17.25,1.41,3.23,45.45,3.91,11,49.75,2.93,27.79,-4.67
195,239,32.72,55.71,51.53,17.25,1.41,3.23,45.45,3.89,11,49.8,2.92,27.79,-4.13
195,240,30.44,51.54,49.25,17.3,1.33,2.98,50.0,3.77,10,49.77,3.02,27.23,-4.22
195,241,29.92,50.61,48.73,17.65,1.32,2.87,40.0,3.67,10,49.82,2.99,27.23,-4.22
195,242,29.27,49.42,48.08,17.75,1.29,2.78,40.0,3.62,10,49.8,2.93,27.23,-4.22
195,243,29.27,49.42,48.08,17.75,1.29,2.78,40.0,3.62,10,49.8,2.93,27.23,-4.22
195,244,28.76,48.51,47.57,17.75,1.28,2.73,40.0,3.58,10,49.82,2.89,27.23,-4.22
195,245,30.4,51.46,49.2,18.26,1.33,2.82,44.44,3.94,9,49.84,3.36,27.23,-4.94
195,246,30.99,52.54,49.8,18.26,1.35,2.88,44.44,3.99,9,49.84,3.41,27.23,-4.93
195,247,30.79,52.18,49.6,18.26,1.35,2.86,44.44,3.97,9,49.84,3.39,27.23,-4.93
195,248,30.74,52.09,49.55,18.26,1.34,2.85,44.44,3.96,9,49.86,3.39,27.23,-4.93
195,249,29.92,50.59,48.72,18.26,1.32,2.77,44.44,3.89,9,49.88,3.31,27.23,-4.93
195,250,30.78,52.17,49.59,18.53,1.35,2.82,44.44,4.07,9,49.95,3.39,27.23,-4.93
196,197,9.12,14.63,27.93,28.7,0.56,0.51,30.77,1.45,13,50.32,1.01,27.56,-6.74
196,198,12.12,19.6,30.93,27.15,0.67,0.72,30.77,1.59,13,50.3,1.21,27.56,-6.74
196,199,15.31,24.96,34.11,25.08,0.79,0.99,33.33,1.83,12,50.27,1.53,27.56,-6.55
196,200,17.5,28.69,36.31,23.71,0.87,1.21,33.33,2.0,12,50.21,1.68,27.56,-6.55
196,201,18.91,31.11,37.71,23.48,0.92,1.33,33.33,2.06,12,50.23,1.79,27.56,-6.55
196,202,18.76,30.86,37.57,23.29,0.91,1.33,33.33,2.04,12,50.09,1.78,27.56,-7.26
196,203,21.99,36.47,40.8,21.25,1.03,1.72,33.33,2.33,12,50.04,1.99,27.56,-5.32
196,204,25.61,42.85,44.41,20.98,1.15,2.04,45.45,2.75,11,49.98,2.44,27.56,-5.32
196,205,20.5,33.87,39.31,22.14,0.98,1.53,33.33,2.2,12,49.88,1.89,27.56,-5.32
196,206,21.48,35.58,40.29,22.26,1.01,1.6,36.36,2.29,11,49.86,2.13,27.56,-5.32
196,207,21.19,35.06,39.99,21.47,1.0,1.63,33.33,2.26,12,49.88,1.93,27.56,-5.17
196,208,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
196,209,18.67,30.7,37.47,22.78,0.92,1.35,33.33,2.05,12,49.79,1.76,27.56,-5.17
196,210,17.22,28.21,36.03,23.72,0.86,1.19,33.33,1.94,12,49.75,1.66,27.56,-5.17
196,211,19.73,32.54,38.54,22.2,0.96,1.47,33.33,2.14,12,49.68,1.83,27.56,-5.17
196,212,19.43,32.02,38.24,22.4,0.95,1.43,30.77,2.09,13,49.66,1.67,27.56,-5.17
196,213,19.71,32.51,38.52,21.94,0.96,1.48,30.77,2.13,13,49.61,1.69,27.56,-5.17
196,214,24.26,40.47,43.07,18.98,1.12,2.13,36.36,2.63,11,49.43,2.33,27.56,-5.17
196,215,23.73,39.52,42.54,18.71,1.1,2.11,40.0,2.65,10,49.39,2.51,27.56,-5.17
196,216,24.64,41.14,43.45,18.11,1.13,2.27,40.0,2.69,10,49.34,2.59,27.56,-5.17
196,217,23.43,38.99,42.24,18.91,1.09,2.06,40.0,2.65,10,49.27,2.48,27.56,-5.17
196,218,27.65,46.5,46.46,18.03,1.24,2.58,44.44,3.39,9,49.25,3.13,27.56,-5.17
196,219,29.18,49.26,47.99,18.03,1.29,2.73,44.44,3.5,9,49.3,3.27,27.56,-5.17
196,220,30.17,51.05,48.98,18.03,1.32,2.83,37.5,4.85,8,49.32,3.75,27.56,-5.09
196,221,30.76,52.13,49.57,18.03,1.34,2.89,37.5,5.14,8,49.34,3.8,27.56,-5.09
196,222,30.73,52.07,49.54,18.1,1.34,2.88,37.5,5.19,8,49.39,3.8,27.56,-5.09
196,223,31.18,52.89,49.99,17.98,1.36,2.94,37.5,5.32,8,49.39,3.85,27.56,-5.09
196,224,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
196,225,32.04,54.46,50.85,17.98,1.39,3.03,37.5,5.74,8,49.43,3.93,27.56,-5.09
196,226,32.04,54.46,50.85,17.98,1.39,3.03,37.5,5.74,8,49.43,3.93,27.56,-5.09
196,227,32.11,54.59,50.92,17.98,1.39,3.04,37.5,5.72,8,49.46,3.94,27.69,-5.09
196,228,31.94,54.28,50.75,17.98,1.38,3.02,37.5,5.62,8,49.52,3.92,27.69,-5.09
196,229,33.22,56.63,52.03,17.29,1.43,3.28,50.0,6.08,8,49.52,4.04,27.69,-5.09
196,230,32.94,56.11,51.75,17.29,1.42,3.25,50.0,6.05,8,49.5,4.01,27.69,-5.09
196,231,33.9,57.87,52.7,16.91,1.45,3.42,62.5,6.28,8,49.55,4.11,27.69,-5.09
196,232,33.25,56.68,52.06,16.91,1.43,3.35,55.56,4.3,9,49.54,3.61,27.69,-5.09
196,233,35.23,60.34,54.04,16.91,1.49,3.57,55.56,4.77,9,49.61,3.78,27.69,-4.67
196,234,35.15,60.2,53.96,16.89,1.49,3.56,55.56,4.78,9,49.59,3.77,27.69,-4.67
196,235,35.39,60.63,54.19,16.89,1.49,3.59,55.56,4.87,9,49.61,3.79,27.69,-4.67
196,236,35.83,61.45,54.64,16.89,1.51,3.64,55.56,4.92,9,49.66,3.83,27.79,-4.67
196,237,35.69,61.19,54.5,16.89,1.5,3.62,55.56,4.9,9,49.79,3.82,27.79,-4.67
196,238,33.38,56.93,52.19,16.89,1.43,3.37,50.0,4.11,10,49.82,3.27,27.79,-4.13
196,239,29.86,50.49,48.67,17.48,1.31,2.89,45.45,3.57,11,49.84,2.71,27.23,-4.22
196,240,28.87,48.7,47.68,17.83,1.28,2.73,36.36,3.45,11,49.89,2.64,27.23,-4.22
196,241,30.3,51.29,49.11,17.65,1.33,2.91,40.0,3.69,10,49.82,3.02,27.23,-4.22
196,242,29.27,49.42,48.08,17.75,1.29,2.78,40.0,3.62,10,49.8,2.93,27.23,-4.22
196,243,28.76,48.51,47.57,17.75,1.28,2.73,40.0,3.58,10,49.82,2.89,27.23,-4.22
196,244,28.74,48.46,47.54,18.37,1.28,2.64,40.0,3.51,10,49.86,2.89,27.23,-4.94
196,245,29.31,49.49,48.12,18.37,1.3,2.69,40.0,3.55,10,49.88,2.94,27.23,-4.94
196,246,30.78,52.16,49.59,18.26,1.35,2.86,44.44,3.97,9,49.86,3.39,27.23,-4.94
196,247,30.74,52.09,49.55,18.26,1.34,2.85,44.44,3.96,9,49.86,3.39,27.23,-4.93
196,248,29.92,50.59,48.72,18.26,1.32,2.77,44.44,3.89,9,49.88,3.31,27.23,-4.93
196,249,30.78,52.17,49.59,18.53,1.35,2.82,44.44,4.07,9,49.95,3.39,27.23,-4.93
196,250,25.4,42.48,44.21,21.19,1.17,2.01,44.44,2.94,9,49.96,2.94,27.23,-8.03
197,198,15.31,24.96,34.11,25.08,0.79,0.99,33.33,1.83,12,50.27,1.53,27.56,-6.55
197,199,17.5,28.69,36.31,23.71,0.87,1.21,33.33,2.0,12,50.21,1.68,27.56,-6.55
197,200,18.91,31.11,37.71,23.48,0.92,1.33,33.33,2.06,12,50.23,1.79,27.56,-6.55
197,201,18.76,30.86,37.57,23.29,0.91,1.33,33.33,2.04,12,50.09,1.78,27.56,-7.26
197,202,21.99,36.47,40.8,21.25,1.03,1.72,33.33,2.33,12,50.04,1.99,27.56,-5.32
197,203,25.61,42.85,44.41,20.98,1.15,2.04,45.45,2.75,11,49.98,2.44,27.56,-5.32
197,204,20.49,33.85,39.3,22.15,0.98,1.53,33.33,2.2,12,49.89,1.89,27.56,-5.32
197,205,19.93,32.89,38.74,22.55,0.96,1.46,33.33,2.14,12,49.88,1.85,27.56,-5.32
197,206,21.19,35.06,39.99,21.47,1.0,1.63,33.33,2.26,12,49.88,1.93,27.56,-5.17
197,207,17.59,28.85,36.4,23.8,0.88,1.21,33.33,1.95,12,49.82,1.69,27.56,-5.17
197,208,18.67,30.7,37.47,22.78,0.92,1.35,33.33,2.05,12,49.79,1.76,27.56,-5.17
197,209,17.22,28.21,36.03,23.72,0.86,1.19,33.33,1.94,12,49.75,1.66,27.56,-5.17
197,210,18.93,31.16,37.74,22.72,0.93,1.37,30.77,2.06,13,49.73,1.64,27.56,-5.17
197,211,19.43,32.02,38.24,22.4,0.95,1.43,30.77,2.09,13,49.66,1.67,27.56,-5.17
197,212,22.34,37.08,41.15,20.23,1.05,1.83,36.36,2.4,11,49.64,2.19,27.56,-5.17
197,213,24.24,40.43,43.05,18.99,1.12,2.13,36.36,2.63,11,49.41,2.33,27.56,-5.17
197,214,23.84,39.72,42.65,18.64,1.1,2.13,40.0,2.66,10,49.38,2.52,27.56,-5.17
197,215,23.18,38.55,41.99,19.08,1.08,2.02,40.0,2.61,10,49.32,2.46,27.56,-5.17
197,216,23.9,39.83,42.71,18.6,1.11,2.14,40.0,2.67,10,49.29,2.52,27.56,-5.17
197,217,28.87,48.69,47.68,18.03,1.28,2.7,44.44,3.47,9,49.29,3.24,27.56,-5.17
197,218,30.02,50.78,48.83,18.03,1.32,2.82,37.5,4.79,8,49.32,3.74,27.56,-5.17
197,219,30.17,51.05,48.98,18.03,1.32,2.83,37.5,4.85,8,49.32,3.75,27.56,-5.09
197,220,30.76,52.13,49.57,18.03,1.34,2.89,37.5,5.14,8,49.34,3.8,27.56,-5.09
197,221,30.73,52.07,49.54,18.1,1.34,2.88,37.5,5.19,8,49.39,3.8,27.56,-5.09
197,222,31.18,52.89,49.99,17.98,1.36,2.94,37.5,5.32,8,49.39,3.85,27.56,-5.09
197,223,31.51,53.5,50.32,17.98,1.37,2.98,37.5,5.42,8,49.39,3.88,27.56,-5.09
197,224,31.52,53.51,50.33,17.98,1.37,2.98,37.5,5.42,8,49.41,3.88,27.56,-5.09
197,225,31.97,54.34,50.78,17.98,1.38,3.02,37.5,5.7,8,49.45,3.92,27.56,-5.09
197,226,31.81,54.05,50.62,17.98,1.38,3.01,37.5,5.6,8,49.46,3.91,27.56,-5.09
197,227,31.94,54.28,50.75,17.98,1.38,3.02,37.5,5.62,8,49.52,3.92,27.69,-5.09
197,228,33.22,56.63,52.03,17.29,1.43,3.28,50.0,6.08,8,49.52,4.04,27.69,-5.09
197,229,32.94,56.11,51.75,17.29,1.42,3.25,50.0,6.05,8,49.5,4.01,27.69,-5.09
197,230,34.35,58.71,53.16,16.91,1.46,3.47,62.5,6.33,8,49.54,4.15,27.69,-5.09
