open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2026-04-10 14:00:00+00:00,2223.08,2254.27,2220.43,2242.76,39205.5195,2026-04-10 14:59:59.999000+00:00,87856147.487963,348510,21621.55130000,48453797.40528200,0
2026-04-10 15:00:00+00:00,2242.76,2257.99,2220.36,2224.27,21462.2655,2026-04-10 15:59:59.999000+00:00,48040415.225046,258397,9286.44540000,20807952.91480600,0
2026-04-10 16:00:00+00:00,2224.28,2247.42,2221.46,2245.36,14371.2053,2026-04-10 16:59:59.999000+00:00,32149114.415139,205119,9259.31490000,20716128.43361300,0
2026-04-10 17:00:00+00:00,2245.37,2249.45,2239.29,2248.42,8726.5575,2026-04-10 17:59:59.999000+00:00,19584556.24038,117841,4727.27930000,10610464.79197500,0
2026-04-10 18:00:00+00:00,2248.41,2251.9,2239.06,2249.33,8296.7903,2026-04-10 18:59:59.999000+00:00,18641196.37162,103484,4731.22860000,10631758.41485500,0
2026-04-10 19:00:00+00:00,2249.32,2256.0,2243.52,2253.17,6307.8692,2026-04-10 19:59:59.999000+00:00,14193945.983469,83742,2935.15640000,6606253.33522600,0
2026-04-10 20:00:00+00:00,2253.17,2257.14,2243.03,2255.33,10016.3472,2026-04-10 20:59:59.999000+00:00,22549223.269546,104323,5532.55030000,12458050.35295800,0
2026-04-10 21:00:00+00:00,2255.33,2255.68,2242.34,2254.87,6229.9527,2026-04-10 21:59:59.999000+00:00,14011460.339825,86845,2802.72720000,6304419.06689100,0
2026-04-10 22:00:00+00:00,2254.88,2255.49,2235.41,2242.24,7568.2712,2026-04-10 22:59:59.999000+00:00,16990061.071634,67105,2962.41340000,6654185.75740200,0
2026-04-10 23:00:00+00:00,2242.25,2245.66,2239.31,2245.05,3172.8191,2026-04-10 23:59:59.999000+00:00,7115684.983328,38964,1520.29160000,3409605.40599400,0
2026-04-11 00:00:00+00:00,2245.06,2245.06,2235.92,2238.77,5000.1618,2026-04-11 00:59:59.999000+00:00,11195089.283405,42624,2535.41850000,5675087.91735900,0
2026-04-11 01:00:00+00:00,2238.77,2246.5,2234.81,2244.2,5117.0379,2026-04-11 01:59:59.999000+00:00,11465879.409263,51325,1802.71950000,4040457.65705600,0
2026-04-11 02:00:00+00:00,2244.2,2252.15,2242.2,2248.19,4262.1507,2026-04-11 02:59:59.999000+00:00,9578246.989635,47569,2008.51690000,4513916.43890600,0
2026-04-11 03:00:00+00:00,2248.19,2250.78,2235.77,2237.17,4975.7554,2026-04-11 03:59:59.999000+00:00,11162819.391819,49161,1758.01910000,3944113.31380300,0
2026-04-11 04:00:00+00:00,2237.18,2242.93,2235.45,2240.97,5020.1024,2026-04-11 04:59:59.999000+00:00,11242052.61576,51232,2789.62540000,6246686.66149700,0
2026-04-11 05:00:00+00:00,2240.98,2241.71,2229.0,2232.79,8378.0091,2026-04-11 05:59:59.999000+00:00,18723609.955896,59858,3083.42930000,6889597.53373800,0
2026-04-11 06:00:00+00:00,2232.79,2236.73,2229.62,2235.66,5777.1398,2026-04-11 06:59:59.999000+00:00,12900008.417868,43161,3344.74000000,7468340.36963400,0
2026-04-11 07:00:00+00:00,2235.68,2236.51,2230.58,2232.6,3302.0889,2026-04-11 07:59:59.999000+00:00,7375844.914238,28229,1436.17320000,3208395.69823400,0
2026-04-11 08:00:00+00:00,2232.6,2235.43,2232.14,2232.9,4658.7629,2026-04-11 08:59:59.999000+00:00,10406723.468643,27432,2011.60540000,4493377.02056000,0
2026-04-11 09:00:00+00:00,2232.89,2249.31,2232.24,2243.83,10245.6974,2026-04-11 09:59:59.999000+00:00,22972585.464491,64179,5720.39820000,12826531.56142000,0
2026-04-11 10:00:00+00:00,2243.84,2245.12,2237.7,2240.46,3647.1528,2026-04-11 10:59:59.999000+00:00,8172710.637576,37015,1682.79790000,3770775.41951500,0
2026-04-11 11:00:00+00:00,2240.42,2247.0,2238.67,2246.11,4110.2145,2026-04-11 11:59:59.999000+00:00,9215313.51292,33811,1988.94750000,4459882.21115600,0
2026-04-11 12:00:00+00:00,2246.12,2246.71,2241.16,2245.5,2702.3559,2026-04-11 12:59:59.999000+00:00,6065714.747565,30191,1217.56180000,2733267.06267000,0
2026-04-11 13:00:00+00:00,2245.49,2245.5,2233.72,2239.76,6483.544,2026-04-11 13:59:59.999000+00:00,14514913.192412,72403,3111.70790000,6966781.89342300,0
2026-04-11 14:00:00+00:00,2239.75,2244.1,2238.39,2242.1,2755.4128,2026-04-11 14:59:59.999000+00:00,6175433.775474,40452,1259.89960000,2823878.68812500,0
2026-04-11 15:00:00+00:00,2242.1,2256.11,2241.39,2249.54,7055.5261,2026-04-11 15:59:59.999000+00:00,15865957.270369,78054,3356.20670000,7547594.34614400,0
2026-04-11 16:00:00+00:00,2249.54,2274.42,2246.53,2258.68,12794.9999,2026-04-11 16:59:59.999000+00:00,28940841.762635,123962,7642.71970000,17287408.53296700,0
2026-04-11 17:00:00+00:00,2258.68,2265.49,2253.87,2260.01,7292.9373,2026-04-11 17:59:59.999000+00:00,16481643.706249,77423,4442.36290000,10041611.62320900,0
2026-04-11 18:00:00+00:00,2260.01,2311.53,2257.34,2305.44,37997.9082,2026-04-11 18:59:59.999000+00:00,87097163.705477,279018,21962.73130000,50319683.76478400,0
2026-04-11 19:00:00+00:00,2305.43,2329.93,2305.31,2315.96,31171.2632,2026-04-11 19:59:59.999000+00:00,72262429.621276,266399,17017.92240000,39458532.61276700,0
2026-04-11 20:00:00+00:00,2315.96,2317.14,2288.32,2298.32,18271.8949,2026-04-11 20:59:59.999000+00:00,42039818.077224,165803,7102.13210000,16338243.90928200,0
2026-04-11 21:00:00+00:00,2298.32,2304.13,2292.35,2299.36,7471.7,2026-04-11 21:59:59.999000+00:00,17182585.652212,86705,3125.97680000,7190213.28890800,0
2026-04-11 22:00:00+00:00,2299.35,2308.0,2289.03,2296.88,7556.8034,2026-04-11 22:59:59.999000+00:00,17371599.375598,87522,3426.20270000,7879530.84104200,0
