trade_id,strategy,direction,entry_time,entry_price,exit_time,exit_price,duration_bars,duration_hours,invested_usd,realized_pnl_usd,realized_pnl_pct,portfolio_after,exit_reason
161,5M_EMA_SAR_50_200,LONG,2026-04-15T12:55,2336.51,2026-04-15T13:55,2318.44,12,1.0,15162.36,-117.25,-0.77,15045.11,Signal Flip
162,5M_EMA_SAR_50_200,SHORT,2026-04-15T13:55,2318.44,2026-04-15T14:20,2335.55,5,0.42,15045.11,-111.01,-0.74,14934.1,Signal Flip
163,5M_EMA_SAR_50_200,LONG,2026-04-15T14:20,2335.55,2026-04-16T08:20,2337.86,216,18.0,14934.1,14.79,0.1,14948.89,Signal Flip
164,5M_EMA_SAR_50_200,SHORT,2026-04-16T08:20,2337.86,2026-04-16T20:10,2357.18,142,11.83,14948.89,-123.52,-0.83,14825.37,Signal Flip
165,5M_EMA_SAR_50_200,LONG,2026-04-16T20:10,2357.18,2026-04-17T02:25,2327.84,75,6.25,14825.37,-184.55,-1.24,14640.82,Signal Flip
166,5M_EMA_SAR_50_200,SHORT,2026-04-17T02:25,2327.84,2026-04-17T08:55,2356.72,78,6.5,14640.82,-181.65,-1.24,14459.17,Signal Flip
167,5M_EMA_SAR_50_200,LONG,2026-04-17T08:55,2356.72,2026-04-18T07:40,2404.2,273,22.75,14459.17,291.3,2.01,14750.47,Signal Flip
168,5M_EMA_SAR_50_200,SHORT,2026-04-18T07:40,2404.2,2026-04-20T09:25,2306.32,597,49.75,14750.47,600.49,4.07,15350.96,Signal Flip
169,5M_EMA_SAR_50_200,LONG,2026-04-20T09:25,2306.32,2026-04-21T03:20,2300.32,215,17.92,15350.96,-39.96,-0.26,15311.0,Signal Flip
170,5M_EMA_SAR_50_200,SHORT,2026-04-21T03:20,2300.32,2026-04-21T06:50,2320.76,42,3.5,15311.0,-136.05,-0.89,15174.95,Signal Flip
171,5M_EMA_SAR_50_200,LONG,2026-04-21T06:50,2320.76,2026-04-21T13:25,2305.93,79,6.58,15174.95,-96.99,-0.64,15077.96,Signal Flip
172,5M_EMA_SAR_50_200,SHORT,2026-04-21T13:25,2305.93,2026-04-21T23:40,2323.59,123,10.25,15077.96,-115.51,-0.77,14962.45,Signal Flip
173,5M_EMA_SAR_50_200,LONG,2026-04-21T23:40,2323.59,2026-04-23T00:30,2372.51,298,24.83,14962.45,315.03,2.11,15277.48,Signal Flip
174,5M_EMA_SAR_50_200,SHORT,2026-04-23T00:30,2372.51,2026-04-24T12:15,2332.43,429,35.75,15277.48,258.14,1.69,15535.61,Signal Flip
175,5M_EMA_SAR_50_200,LONG,2026-04-24T12:15,2332.43,2026-04-24T14:25,2308.25,26,2.17,15535.61,-161.06,-1.04,15374.56,Signal Flip
176,5M_EMA_SAR_50_200,SHORT,2026-04-24T14:25,2308.25,2026-04-24T20:40,2326.79,75,6.25,15374.56,-123.54,-0.8,15251.02,Signal Flip
177,5M_EMA_SAR_50_200,LONG,2026-04-24T20:40,2326.79,2026-04-24T22:10,2312.85,18,1.5,15251.02,-91.37,-0.6,15159.65,Signal Flip
178,5M_EMA_SAR_50_200,SHORT,2026-04-24T22:10,2312.85,2026-04-25T09:00,2320.59,130,10.83,15159.65,-50.71,-0.33,15108.94,Signal Flip
179,5M_EMA_SAR_50_200,LONG,2026-04-25T09:00,2320.59,2026-04-25T12:05,2312.49,37,3.08,15108.94,-52.72,-0.35,15056.22,Signal Flip
180,5M_EMA_SAR_50_200,SHORT,2026-04-25T12:05,2312.49,2026-04-25T22:55,2319.13,130,10.83,15056.22,-43.2,-0.29,15013.02,Signal Flip
181,5M_EMA_SAR_50_200,LONG,2026-04-25T22:55,2319.13,2026-04-26T03:50,2308.33,59,4.92,15013.02,-69.94,-0.47,14943.08,Signal Flip
182,5M_EMA_SAR_50_200,SHORT,2026-04-26T03:50,2308.33,2026-04-26T05:15,2329.49,17,1.42,14943.08,-137.04,-0.92,14806.04,Signal Flip
183,5M_EMA_SAR_50_200,LONG,2026-04-26T05:15,2329.49,2026-04-27T06:20,2326.3,301,25.08,14806.04,-20.33,-0.14,14785.72,Signal Flip
184,5M_EMA_SAR_50_200,SHORT,2026-04-27T06:20,2326.3,2026-04-28T18:55,2293.85,439,36.58,14785.72,206.25,1.39,14991.96,Signal Flip
185,5M_EMA_SAR_50_200,LONG,2026-04-28T18:55,2293.85,2026-04-29T14:50,2299.44,239,19.92,14991.96,36.56,0.24,15028.52,Signal Flip
186,5M_EMA_SAR_50_200,SHORT,2026-04-29T14:50,2299.44,2026-04-30T12:25,2271.36,259,21.58,15028.52,183.55,1.22,15212.07,Signal Flip
187,5M_EMA_SAR_50_200,LONG,2026-04-30T12:25,2271.36,2026-04-30T17:25,2253.39,60,5.0,15212.07,-120.3,-0.79,15091.77,Signal Flip
188,5M_EMA_SAR_50_200,SHORT,2026-04-30T17:25,2253.39,2026-04-30T19:50,2265.08,29,2.42,15091.77,-78.29,-0.52,15013.49,Signal Flip
189,5M_EMA_SAR_50_200,LONG,2026-04-30T19:50,2265.08,2026-04-30T22:00,2255.16,26,2.17,15013.49,-65.75,-0.44,14947.73,Signal Flip
190,5M_EMA_SAR_50_200,SHORT,2026-04-30T22:00,2255.16,2026-05-01T01:40,2265.25,44,3.67,14947.73,-66.88,-0.45,14880.85,Signal Flip
191,5M_EMA_SAR_50_200,LONG,2026-05-01T01:40,2265.25,2026-05-03T02:45,2299.56,589,49.08,14880.85,225.37,1.51,15106.23,Signal Flip
192,5M_EMA_SAR_50_200,SHORT,2026-05-03T02:45,2299.56,2026-05-03T09:10,2310.0,77,6.42,15106.23,-68.61,-0.45,15037.61,Signal Flip
193,5M_EMA_SAR_50_200,LONG,2026-05-03T09:10,2310.0,2026-05-04T01:20,2313.55,194,16.17,15037.61,23.1,0.15,15060.71,Signal Flip
194,5M_EMA_SAR_50_200,SHORT,2026-05-04T01:20,2313.55,2026-05-04T01:45,2328.37,5,0.42,15060.71,-96.48,-0.64,14964.23,Signal Flip
195,5M_EMA_SAR_50_200,LONG,2026-05-04T01:45,2328.37,2026-05-04T11:35,2334.97,118,9.83,14964.23,42.41,0.28,15006.64,Signal Flip
196,5M_EMA_SAR_50_200,SHORT,2026-05-04T11:35,2334.97,2026-05-04T15:55,2350.78,52,4.33,15006.64,-101.63,-0.68,14905.01,Signal Flip
197,5M_EMA_SAR_50_200,LONG,2026-05-04T15:55,2350.78,2026-05-04T16:10,2340.4,3,0.25,14905.01,-65.85,-0.44,14839.16,Signal Flip
198,5M_EMA_SAR_50_200,SHORT,2026-05-04T16:10,2340.4,2026-05-04T16:25,2359.44,3,0.25,14839.16,-120.72,-0.81,14718.44,Signal Flip
199,5M_EMA_SAR_50_200,LONG,2026-05-04T16:25,2359.44,2026-05-05T00:30,2347.05,97,8.08,14718.44,-77.31,-0.53,14641.13,Signal Flip
200,5M_EMA_SAR_50_200,SHORT,2026-05-05T00:30,2347.05,2026-05-05T00:40,2355.49,2,0.17,14641.13,-52.66,-0.36,14588.47,Signal Flip
201,5M_EMA_SAR_50_200,LONG,2026-05-05T00:40,2355.49,2026-05-05T17:50,2361.77,206,17.17,14588.47,38.9,0.27,14627.37,Signal Flip
202,5M_EMA_SAR_50_200,SHORT,2026-05-05T17:50,2361.77,2026-05-05T20:35,2384.17,33,2.75,14627.37,-138.75,-0.95,14488.62,Signal Flip
203,5M_EMA_SAR_50_200,LONG,2026-05-05T20:35,2384.17,2026-05-05T22:50,2361.68,27,2.25,14488.62,-136.69,-0.94,14351.93,Signal Flip
204,5M_EMA_SAR_50_200,SHORT,2026-05-05T22:50,2361.68,2026-05-06T08:35,2383.36,117,9.75,14351.93,-131.76,-0.92,14220.17,Signal Flip
205,5M_EMA_SAR_50_200,LONG,2026-05-06T08:35,2383.36,2026-05-06T15:05,2360.6,78,6.5,14220.17,-135.81,-0.96,14084.36,Signal Flip
206,5M_EMA_SAR_50_200,SHORT,2026-05-06T15:05,2360.6,2026-05-08T17:15,2297.01,602,50.17,14084.36,379.41,2.69,14463.77,Signal Flip
207,5M_EMA_SAR_50_200,LONG,2026-05-08T17:15,2297.01,2026-05-09T15:20,2305.03,265,22.08,14463.77,50.49,0.35,14514.27,Signal Flip
208,5M_EMA_SAR_50_200,SHORT,2026-05-09T15:20,2305.03,2026-05-09T15:50,2316.69,6,0.5,14514.27,-73.43,-0.51,14440.84,Signal Flip
209,5M_EMA_SAR_50_200,LONG,2026-05-09T15:50,2316.69,2026-05-10T11:55,2321.17,241,20.08,14440.84,27.93,0.19,14468.77,Signal Flip
210,5M_EMA_SAR_50_200,SHORT,2026-05-10T11:55,2321.17,2026-05-10T13:35,2331.71,20,1.67,14468.77,-65.68,-0.45,14403.1,Signal Flip
211,5M_EMA_SAR_50_200,LONG,2026-05-10T13:35,2331.71,2026-05-11T03:55,2329.38,172,14.33,14403.1,-14.33,-0.1,14388.76,Signal Flip
212,5M_EMA_SAR_50_200,SHORT,2026-05-11T03:55,2329.38,2026-05-11T19:15,2339.56,184,15.33,14388.76,-62.85,-0.44,14325.91,Signal Flip
213,5M_EMA_SAR_50_200,LONG,2026-05-11T19:15,2339.56,2026-05-12T01:20,2324.09,73,6.08,14325.91,-94.74,-0.66,14231.17,Signal Flip
214,5M_EMA_SAR_50_200,SHORT,2026-05-12T01:20,2324.09,2026-05-13T02:35,2296.54,303,25.25,14231.17,168.7,1.19,14399.87,Signal Flip
215,5M_EMA_SAR_50_200,LONG,2026-05-13T02:35,2296.54,2026-05-13T13:30,2278.6,131,10.92,14399.87,-112.47,-0.78,14287.4,Signal Flip
216,5M_EMA_SAR_50_200,SHORT,2026-05-13T13:30,2278.6,2026-05-14T08:30,2267.6,228,19.0,14287.4,68.95,0.48,14356.35,Signal Flip
217,5M_EMA_SAR_50_200,LONG,2026-05-14T08:30,2267.6,2026-05-14T09:40,2253.94,14,1.17,14356.35,-86.49,-0.6,14269.86,Signal Flip
218,5M_EMA_SAR_50_200,SHORT,2026-05-14T09:40,2253.94,2026-05-14T15:00,2288.14,64,5.33,14269.86,-216.53,-1.52,14053.33,Signal Flip
219,5M_EMA_SAR_50_200,LONG,2026-05-14T15:00,2288.14,2026-05-15T02:35,2261.44,139,11.58,14053.33,-164.02,-1.17,13889.32,Signal Flip
220,5M_EMA_SAR_50_200,SHORT,2026-05-15T02:35,2261.44,2026-05-17T06:10,2187.84,619,51.58,13889.32,452.01,3.25,14341.33,Signal Flip
221,5M_EMA_SAR_50_200,LONG,2026-05-17T06:10,2187.84,2026-05-17T16:55,2183.94,129,10.75,14341.33,-25.6,-0.18,14315.72,Signal Flip
222,5M_EMA_SAR_50_200,SHORT,2026-05-17T16:55,2183.94,2026-05-17T20:00,2193.64,37,3.08,14315.72,-63.58,-0.44,14252.15,Signal Flip
223,5M_EMA_SAR_50_200,LONG,2026-05-17T20:00,2193.64,2026-05-17T22:50,2180.51,34,2.83,14252.15,-85.29,-0.6,14166.86,Signal Flip
224,5M_EMA_SAR_50_200,SHORT,2026-05-17T22:50,2180.51,2026-05-18T22:20,2140.66,282,23.5,14166.86,258.9,1.83,14425.76,Signal Flip
225,5M_EMA_SAR_50_200,LONG,2026-05-18T22:20,2140.66,2026-05-19T10:05,2111.35,141,11.75,14425.76,-197.49,-1.37,14228.27,Signal Flip
226,5M_EMA_SAR_50_200,SHORT,2026-05-19T10:05,2111.35,2026-05-20T05:40,2130.06,235,19.58,14228.27,-126.09,-0.89,14102.18,Signal Flip
227,5M_EMA_SAR_50_200,LONG,2026-05-20T05:40,2130.06,2026-05-20T23:20,2124.1,212,17.67,14102.18,-39.51,-0.28,14062.68,Signal Flip
228,5M_EMA_SAR_50_200,SHORT,2026-05-20T23:20,2124.1,2026-05-21T00:35,2137.34,15,1.25,14062.68,-87.66,-0.62,13975.02,Signal Flip
229,5M_EMA_SAR_50_200,LONG,2026-05-21T00:35,2137.34,2026-05-21T07:55,2133.62,88,7.33,13975.02,-24.29,-0.17,13950.72,Signal Flip
230,5M_EMA_SAR_50_200,SHORT,2026-05-21T07:55,2133.62,2026-05-21T08:05,2139.85,2,0.17,13950.72,-40.71,-0.29,13910.01,Signal Flip
231,5M_EMA_SAR_50_200,LONG,2026-05-21T08:05,2139.85,2026-05-21T10:00,2126.91,23,1.92,13910.01,-84.14,-0.6,13825.87,Signal Flip
232,5M_EMA_SAR_50_200,SHORT,2026-05-21T10:00,2126.91,2026-05-21T17:35,2148.8,91,7.58,13825.87,-142.35,-1.03,13683.53,Signal Flip
233,5M_EMA_SAR_50_200,LONG,2026-05-21T17:35,2148.8,2026-05-22T01:45,2130.59,98,8.17,13683.53,-115.96,-0.85,13567.57,Signal Flip
234,5M_EMA_SAR_50_200,SHORT,2026-05-22T01:45,2130.59,2026-05-22T01:50,2136.39,1,0.08,13567.57,-36.89,-0.27,13530.67,Signal Flip
235,5M_EMA_SAR_50_200,LONG,2026-05-22T01:50,2136.39,2026-05-22T06:25,2126.21,55,4.58,13530.67,-64.48,-0.48,13466.19,Signal Flip
236,5M_EMA_SAR_50_200,SHORT,2026-05-22T06:25,2126.21,2026-05-23T17:45,2063.48,424,35.33,13466.19,397.27,2.95,13863.46,Signal Flip
237,5M_EMA_SAR_50_200,LONG,2026-05-23T17:45,2063.48,2026-05-24T15:00,2096.93,255,21.25,13863.46,224.73,1.62,14088.19,Signal Flip
238,5M_EMA_SAR_50_200,SHORT,2026-05-24T15:00,2096.93,2026-05-25T05:40,2110.66,176,14.67,14088.19,-92.27,-0.65,13995.92,Signal Flip
239,5M_EMA_SAR_50_200,LONG,2026-05-25T05:40,2110.66,2026-05-25T22:05,2108.37,197,16.42,13995.92,-15.25,-0.11,13980.67,Signal Flip
240,5M_EMA_SAR_50_200,SHORT,2026-05-25T22:05,2108.37,2026-05-26T10:50,2132.58,153,12.75,13980.67,-160.54,-1.15,13820.13,Signal Flip
241,5M_EMA_SAR_50_200,LONG,2026-05-26T10:50,2132.58,2026-05-26T16:10,2083.58,64,5.33,13820.13,-317.53,-2.3,13502.6,Signal Flip
242,5M_EMA_SAR_50_200,SHORT,2026-05-26T16:10,2083.58,2026-05-27T08:50,2091.23,200,16.67,13502.6,-49.56,-0.37,13453.04,Signal Flip
243,5M_EMA_SAR_50_200,LONG,2026-05-27T08:50,2091.23,2026-05-27T13:20,2073.63,54,4.5,13453.04,-113.17,-0.84,13339.87,Signal Flip
244,5M_EMA_SAR_50_200,SHORT,2026-05-27T13:20,2073.63,2026-05-28T17:55,2022.42,343,28.58,13339.87,329.45,2.47,13669.32,Signal Flip
245,5M_EMA_SAR_50_200,LONG,2026-05-28T17:55,2022.42,2026-05-29T02:55,1997.43,108,9.0,13669.32,-168.9,-1.24,13500.41,Signal Flip
246,5M_EMA_SAR_50_200,SHORT,2026-05-29T02:55,1997.43,2026-05-29T06:10,2014.75,39,3.25,13500.41,-117.04,-0.87,13383.38,Signal Flip
247,5M_EMA_SAR_50_200,LONG,2026-05-29T06:10,2014.75,2026-05-29T12:15,2000.71,73,6.08,13383.38,-93.25,-0.7,13290.13,Signal Flip
248,5M_EMA_SAR_50_200,SHORT,2026-05-29T12:15,2000.71,2026-05-29T15:50,2035.18,43,3.58,13290.13,-228.96,-1.72,13061.17,Signal Flip
249,5M_EMA_SAR_50_200,LONG,2026-05-29T15:50,2035.18,2026-05-29T23:30,2008.12,92,7.67,13061.17,-173.67,-1.33,12887.49,Signal Flip
250,5M_EMA_SAR_50_200,SHORT,2026-05-29T23:30,2008.12,2026-05-30T01:30,2021.35,24,2.0,12887.49,-84.94,-0.66,12802.56,Signal Flip
251,5M_EMA_SAR_50_200,LONG,2026-05-30T01:30,2021.35,2026-05-30T04:45,2006.3,39,3.25,12802.56,-95.35,-0.74,12707.21,Signal Flip
252,5M_EMA_SAR_50_200,SHORT,2026-05-30T04:45,2006.3,2026-05-30T06:55,2018.74,26,2.17,12707.21,-78.81,-0.62,12628.4,Signal Flip
253,5M_EMA_SAR_50_200,LONG,2026-05-30T06:55,2018.74,2026-05-30T08:20,2012.91,17,1.42,12628.4,-36.44,-0.29,12591.96,Signal Flip
254,5M_EMA_SAR_50_200,SHORT,2026-05-30T08:20,2012.91,2026-05-30T09:55,2018.1,19,1.58,12591.96,-32.44,-0.26,12559.52,Signal Flip
255,5M_EMA_SAR_50_200,LONG,2026-05-30T09:55,2018.1,2026-05-31T10:00,2020.12,289,24.08,12559.52,12.58,0.1,12572.1,Signal Flip
256,5M_EMA_SAR_50_200,SHORT,2026-05-31T10:00,2020.12,2026-06-01T19:40,2009.29,404,33.67,12572.1,67.37,0.54,12639.47,Signal Flip
257,5M_EMA_SAR_50_200,LONG,2026-06-01T19:40,2009.29,2026-06-02T02:20,1970.34,80,6.67,12639.47,-245.01,-1.94,12394.45,Signal Flip
258,5M_EMA_SAR_50_200,SHORT,2026-06-02T02:20,1970.34,2026-06-02T03:20,1999.37,12,1.0,12394.45,-182.58,-1.47,12211.87,Signal Flip
259,5M_EMA_SAR_50_200,LONG,2026-06-02T03:20,1999.37,2026-06-02T06:25,1979.45,37,3.08,12211.87,-121.67,-1.0,12090.21,Signal Flip
260,5M_EMA_SAR_50_200,SHORT,2026-06-02T06:25,1979.45,2026-06-07T01:15,1587.42,1378,114.83,12090.21,2394.44,19.8,14484.65,Signal Flip
261,5M_EMA_SAR_50_200,LONG,2026-06-07T01:15,1587.42,2026-06-09T01:35,1672.58,580,48.33,14484.65,777.05,5.36,15261.71,Signal Flip
262,5M_EMA_SAR_50_200,SHORT,2026-06-09T01:35,1672.58,2026-06-09T06:00,1689.09,53,4.42,15261.71,-150.66,-0.99,15111.05,Signal Flip
263,5M_EMA_SAR_50_200,LONG,2026-06-09T06:00,1689.09,2026-06-09T08:55,1676.58,35,2.92,15111.05,-111.94,-0.74,14999.11,Signal Flip
264,5M_EMA_SAR_50_200,SHORT,2026-06-09T08:55,1676.58,2026-06-10T14:05,1655.88,350,29.17,14999.11,185.22,1.23,15184.33,Signal Flip
265,5M_EMA_SAR_50_200,LONG,2026-06-10T14:05,1655.88,2026-06-10T18:45,1625.83,56,4.67,15184.33,-275.57,-1.81,14908.76,Signal Flip
266,5M_EMA_SAR_50_200,SHORT,2026-06-10T18:45,1625.83,2026-06-11T02:15,1641.45,90,7.5,14908.76,-143.27,-0.96,14765.5,Signal Flip
267,5M_EMA_SAR_50_200,LONG,2026-06-11T02:15,1641.45,2026-06-11T16:40,1644.32,173,14.42,14765.5,25.79,0.17,14791.29,Signal Flip
268,5M_EMA_SAR_50_200,SHORT,2026-06-11T16:40,1644.32,2026-06-11T17:45,1678.28,13,1.08,14791.29,-305.5,-2.07,14485.79,Signal Flip
269,5M_EMA_SAR_50_200,LONG,2026-06-11T17:45,1678.28,2026-06-12T06:55,1655.93,158,13.17,14485.79,-192.89,-1.33,14292.91,Signal Flip
270,5M_EMA_SAR_50_200,SHORT,2026-06-12T06:55,1655.93,2026-06-12T09:00,1674.37,25,2.08,14292.91,-159.12,-1.11,14133.79,Signal Flip
271,5M_EMA_SAR_50_200,LONG,2026-06-12T09:00,1674.37,2026-06-12T13:50,1656.85,58,4.83,14133.79,-147.85,-1.05,13985.93,Signal Flip
272,5M_EMA_SAR_50_200,SHORT,2026-06-12T13:50,1656.85,2026-06-12T15:00,1686.49,14,1.17,13985.93,-250.21,-1.79,13735.72,Signal Flip
273,5M_EMA_SAR_50_200,LONG,2026-06-12T15:00,1686.49,2026-06-12T19:25,1667.6,53,4.42,13735.72,-153.91,-1.12,13581.81,Signal Flip
274,5M_EMA_SAR_50_200,SHORT,2026-06-12T19:25,1667.6,2026-06-13T02:15,1673.49,82,6.83,13581.81,-47.98,-0.35,13533.84,Signal Flip
275,5M_EMA_SAR_50_200,LONG,2026-06-13T02:15,1673.49,2026-06-13T03:30,1663.86,15,1.25,13533.84,-77.87,-0.58,13455.97,Signal Flip
276,5M_EMA_SAR_50_200,SHORT,2026-06-13T03:30,1663.86,2026-06-13T07:40,1674.52,50,4.17,13455.97,-86.2,-0.64,13369.76,Signal Flip
277,5M_EMA_SAR_50_200,LONG,2026-06-13T07:40,1674.52,2026-06-14T07:05,1675.34,281,23.42,13369.76,6.59,0.05,13376.35,Signal Flip
278,5M_EMA_SAR_50_200,SHORT,2026-06-14T07:05,1675.34,2026-06-14T21:35,1705.82,174,14.5,13376.35,-243.36,-1.82,13132.99,Signal Flip
279,5M_EMA_SAR_50_200,LONG,2026-06-14T21:35,1705.82,2026-06-16T03:10,1771.57,355,29.58,13132.99,506.21,3.85,13639.2,Signal Flip
280,5M_EMA_SAR_50_200,SHORT,2026-06-16T03:10,1771.57,2026-06-16T09:45,1794.29,79,6.58,13639.2,-174.86,-1.28,13464.33,Signal Flip
281,5M_EMA_SAR_50_200,LONG,2026-06-16T09:45,1794.29,2026-06-16T16:15,1776.98,78,6.5,13464.33,-129.86,-0.96,13334.47,Signal Flip
282,5M_EMA_SAR_50_200,SHORT,2026-06-16T16:15,1776.98,2026-06-16T18:20,1802.73,25,2.08,13334.47,-193.23,-1.45,13141.25,Signal Flip
283,5M_EMA_SAR_50_200,LONG,2026-06-16T18:20,1802.73,2026-06-17T07:25,1784.2,157,13.08,13141.25,-135.1,-1.03,13006.14,Signal Flip
284,5M_EMA_SAR_50_200,SHORT,2026-06-17T07:25,1784.2,2026-06-19T16:00,1708.72,679,56.58,13006.14,550.17,4.23,13556.32,Signal Flip
285,5M_EMA_SAR_50_200,LONG,2026-06-19T16:00,1708.72,2026-06-21T09:00,1728.25,492,41.0,13556.32,154.88,1.14,13711.19,Signal Flip
286,5M_EMA_SAR_50_200,SHORT,2026-06-21T09:00,1728.25,2026-06-21T19:20,1735.9,124,10.33,13711.19,-60.71,-0.44,13650.49,Signal Flip
287,5M_EMA_SAR_50_200,LONG,2026-06-21T19:20,1735.9,2026-06-21T21:00,1720.46,20,1.67,13650.49,-121.4,-0.89,13529.09,Signal Flip
288,5M_EMA_SAR_50_200,SHORT,2026-06-21T21:00,1720.46,2026-06-22T01:55,1746.15,59,4.92,13529.09,-202.04,-1.49,13327.04,Signal Flip
289,5M_EMA_SAR_50_200,LONG,2026-06-22T01:55,1746.15,2026-06-22T18:20,1744.14,197,16.42,13327.04,-15.38,-0.12,13311.66,Signal Flip
290,5M_EMA_SAR_50_200,SHORT,2026-06-22T18:20,1744.14,2026-06-22T18:25,1747.17,1,0.08,13311.66,-23.17,-0.17,13288.49,Signal Flip
291,5M_EMA_SAR_50_200,LONG,2026-06-22T18:25,1747.17,2026-06-22T18:30,1740.85,1,0.08,13288.49,-48.1,-0.36,13240.39,Signal Flip
292,5M_EMA_SAR_50_200,SHORT,2026-06-22T18:30,1740.85,2026-06-24T06:30,1676.07,432,36.0,13240.39,492.71,3.72,13733.1,Signal Flip
293,5M_EMA_SAR_50_200,LONG,2026-06-24T06:30,1676.07,2026-06-24T10:10,1665.56,44,3.67,13733.1,-86.12,-0.63,13646.98,Signal Flip
294,5M_EMA_SAR_50_200,SHORT,2026-06-24T10:10,1665.56,2026-06-24T12:25,1677.84,27,2.25,13646.98,-100.63,-0.74,13546.35,Signal Flip
295,5M_EMA_SAR_50_200,LONG,2026-06-24T12:25,1677.84,2026-06-24T13:20,1659.62,11,0.92,13546.35,-147.09,-1.09,13399.26,Signal Flip
296,5M_EMA_SAR_50_200,SHORT,2026-06-24T13:20,1659.62,2026-06-25T05:30,1648.64,194,16.17,13399.26,88.62,0.66,13487.87,Signal Flip
297,5M_EMA_SAR_50_200,LONG,2026-06-25T05:30,1648.64,2026-06-25T13:45,1591.88,99,8.25,13487.87,-464.37,-3.44,13023.51,Signal Flip
298,5M_EMA_SAR_50_200,SHORT,2026-06-25T13:45,1591.88,2026-06-26T15:55,1578.57,314,26.17,13023.51,108.93,0.84,13132.44,Signal Flip
299,5M_EMA_SAR_50_200,LONG,2026-06-26T15:55,1578.57,2026-06-27T21:05,1581.69,350,29.17,13132.44,25.95,0.2,13158.39,Signal Flip
300,5M_EMA_SAR_50_200,SHORT,2026-06-27T21:05,1581.69,2026-06-28T11:40,1582.42,175,14.58,13158.39,-6.09,-0.05,13152.3,Signal Flip
301,5M_EMA_SAR_50_200,LONG,2026-06-28T11:40,1582.42,2026-06-28T16:55,1570.61,63,5.25,13152.3,-98.13,-0.75,13054.17,Signal Flip
302,5M_EMA_SAR_50_200,SHORT,2026-06-28T16:55,1570.61,2026-06-29T03:35,1585.03,128,10.67,13054.17,-119.83,-0.92,12934.34,Signal Flip
303,5M_EMA_SAR_50_200,LONG,2026-06-29T03:35,1585.03,2026-06-29T14:20,1562.17,129,10.75,12934.34,-186.57,-1.44,12747.77,Signal Flip
304,5M_EMA_SAR_50_200,SHORT,2026-06-29T14:20,1562.17,2026-06-29T16:45,1586.28,29,2.42,12747.77,-196.78,-1.54,12550.99,Signal Flip
305,5M_EMA_SAR_50_200,LONG,2026-06-29T16:45,1586.28,2026-06-30T03:10,1592.07,125,10.42,12550.99,45.82,0.37,12596.8,Signal Flip
306,5M_EMA_SAR_50_200,SHORT,2026-06-30T03:10,1592.07,2026-06-30T23:55,1572.8,249,20.75,12596.8,152.53,1.21,12749.33,End of Period Settlement
