trade_id,strategy,direction,entry_time,entry_price,exit_time,exit_price,duration_bars,duration_hours,invested_usd,realized_pnl_usd,realized_pnl_pct,portfolio_after,exit_reason
161,5M_EMA_SAR_20_200,LONG,2026-03-03T18:35,1993.74,2026-03-03T21:15,1967.0,32,2.67,9877.41,-132.48,-1.34,9744.93,Signal Flip
162,5M_EMA_SAR_20_200,SHORT,2026-03-03T21:15,1967.0,2026-03-03T23:05,1987.61,22,1.83,9744.93,-102.14,-1.05,9642.79,Signal Flip
163,5M_EMA_SAR_20_200,LONG,2026-03-03T23:05,1987.61,2026-03-04T00:45,1963.67,20,1.67,9642.79,-116.17,-1.2,9526.62,Signal Flip
164,5M_EMA_SAR_20_200,SHORT,2026-03-04T00:45,1963.67,2026-03-04T01:40,1994.16,11,0.92,9526.62,-147.92,-1.55,9378.7,Signal Flip
165,5M_EMA_SAR_20_200,LONG,2026-03-04T01:40,1994.16,2026-03-04T02:30,1972.19,10,0.83,9378.7,-103.29,-1.1,9275.41,Signal Flip
166,5M_EMA_SAR_20_200,SHORT,2026-03-04T02:30,1972.19,2026-03-04T07:25,1982.26,59,4.92,9275.41,-47.35,-0.51,9228.06,Signal Flip
167,5M_EMA_SAR_20_200,LONG,2026-03-04T07:25,1982.26,2026-03-05T08:10,2098.53,297,24.75,9228.06,541.27,5.87,9769.33,Signal Flip
168,5M_EMA_SAR_20_200,SHORT,2026-03-05T08:10,2098.53,2026-03-05T09:20,2127.25,14,1.17,9769.33,-133.71,-1.37,9635.62,Signal Flip
169,5M_EMA_SAR_20_200,LONG,2026-03-05T09:20,2127.25,2026-03-05T14:25,2115.49,61,5.08,9635.62,-53.27,-0.55,9582.34,Signal Flip
170,5M_EMA_SAR_20_200,SHORT,2026-03-05T14:25,2115.49,2026-03-07T12:20,1989.66,551,45.92,9582.34,569.95,5.95,10152.29,Signal Flip
171,5M_EMA_SAR_20_200,LONG,2026-03-07T12:20,1989.66,2026-03-07T12:40,1985.01,4,0.33,10152.29,-23.76,-0.23,10128.53,Signal Flip
172,5M_EMA_SAR_20_200,SHORT,2026-03-07T12:40,1985.01,2026-03-08T10:00,1964.52,256,21.33,10128.53,104.53,1.03,10233.06,Signal Flip
173,5M_EMA_SAR_20_200,LONG,2026-03-08T10:00,1964.52,2026-03-08T11:45,1947.72,21,1.75,10233.06,-87.54,-0.86,10145.51,Signal Flip
174,5M_EMA_SAR_20_200,SHORT,2026-03-08T11:45,1947.72,2026-03-08T19:55,1965.3,98,8.17,10145.51,-91.61,-0.9,10053.91,Signal Flip
175,5M_EMA_SAR_20_200,LONG,2026-03-08T19:55,1965.3,2026-03-08T22:05,1919.76,26,2.17,10053.91,-232.98,-2.32,9820.92,Signal Flip
176,5M_EMA_SAR_20_200,SHORT,2026-03-08T22:05,1919.76,2026-03-09T01:35,1960.79,42,3.5,9820.92,-209.9,-2.14,9611.03,Signal Flip
177,5M_EMA_SAR_20_200,LONG,2026-03-09T01:35,1960.79,2026-03-09T02:20,1940.0,9,0.75,9611.03,-101.91,-1.06,9509.12,Signal Flip
178,5M_EMA_SAR_20_200,SHORT,2026-03-09T02:20,1940.0,2026-03-09T02:45,1960.18,5,0.42,9509.12,-98.91,-1.04,9410.2,Signal Flip
179,5M_EMA_SAR_20_200,LONG,2026-03-09T02:45,1960.18,2026-03-09T23:35,1999.11,250,20.83,9410.2,186.89,1.99,9597.1,Signal Flip
180,5M_EMA_SAR_20_200,SHORT,2026-03-09T23:35,1999.11,2026-03-10T00:55,2014.82,16,1.33,9597.1,-75.4,-0.79,9521.69,Signal Flip
181,5M_EMA_SAR_20_200,LONG,2026-03-10T00:55,2014.82,2026-03-10T14:15,2013.61,160,13.33,9521.69,-5.69,-0.06,9516.0,Signal Flip
182,5M_EMA_SAR_20_200,SHORT,2026-03-10T14:15,2013.61,2026-03-10T15:00,2076.23,9,0.75,9516.0,-295.91,-3.11,9220.09,Signal Flip
183,5M_EMA_SAR_20_200,LONG,2026-03-10T15:00,2076.23,2026-03-10T19:15,2034.89,51,4.25,9220.09,-183.56,-1.99,9036.53,Signal Flip
184,5M_EMA_SAR_20_200,SHORT,2026-03-10T19:15,2034.89,2026-03-11T13:30,2047.1,219,18.25,9036.53,-54.23,-0.6,8982.31,Signal Flip
185,5M_EMA_SAR_20_200,LONG,2026-03-11T13:30,2047.1,2026-03-12T01:10,2046.25,140,11.67,8982.31,-3.76,-0.04,8978.55,Signal Flip
186,5M_EMA_SAR_20_200,SHORT,2026-03-12T01:10,2046.25,2026-03-12T09:00,2048.81,94,7.83,8978.55,-11.27,-0.13,8967.28,Signal Flip
187,5M_EMA_SAR_20_200,LONG,2026-03-12T09:00,2048.81,2026-03-12T19:10,2049.88,122,10.17,8967.28,4.69,0.05,8971.97,Signal Flip
188,5M_EMA_SAR_20_200,SHORT,2026-03-12T19:10,2049.88,2026-03-12T19:30,2062.91,4,0.33,8971.97,-57.01,-0.64,8914.95,Signal Flip
189,5M_EMA_SAR_20_200,LONG,2026-03-12T19:30,2062.91,2026-03-13T17:55,2096.76,269,22.42,8914.95,146.28,1.64,9061.24,Signal Flip
190,5M_EMA_SAR_20_200,SHORT,2026-03-13T17:55,2096.76,2026-03-14T21:00,2087.05,325,27.08,9061.24,41.95,0.46,9103.19,Signal Flip
191,5M_EMA_SAR_20_200,LONG,2026-03-14T21:00,2087.05,2026-03-15T13:45,2089.48,201,16.75,9103.19,10.61,0.12,9113.8,Signal Flip
192,5M_EMA_SAR_20_200,SHORT,2026-03-15T13:45,2089.48,2026-03-15T18:10,2110.9,53,4.42,9113.8,-93.43,-1.03,9020.37,Signal Flip
193,5M_EMA_SAR_20_200,LONG,2026-03-15T18:10,2110.9,2026-03-17T05:05,2310.39,419,34.92,9020.37,852.46,9.45,9872.83,Signal Flip
194,5M_EMA_SAR_20_200,SHORT,2026-03-17T05:05,2310.39,2026-03-17T07:25,2337.58,28,2.33,9872.83,-116.16,-1.18,9756.67,Signal Flip
195,5M_EMA_SAR_20_200,LONG,2026-03-17T07:25,2337.58,2026-03-17T10:10,2310.83,33,2.75,9756.67,-111.63,-1.14,9645.04,Signal Flip
196,5M_EMA_SAR_20_200,SHORT,2026-03-17T10:10,2310.83,2026-03-17T11:30,2329.56,16,1.33,9645.04,-78.18,-0.81,9566.86,Signal Flip
197,5M_EMA_SAR_20_200,LONG,2026-03-17T11:30,2329.56,2026-03-17T23:55,2317.83,149,12.42,9566.86,-48.19,-0.5,9518.68,Signal Flip
198,5M_EMA_SAR_20_200,SHORT,2026-03-17T23:55,2317.83,2026-03-18T02:10,2335.82,27,2.25,9518.68,-73.87,-0.78,9444.81,Signal Flip
199,5M_EMA_SAR_20_200,LONG,2026-03-18T02:10,2335.82,2026-03-18T05:50,2321.16,44,3.67,9444.81,-59.27,-0.63,9385.54,Signal Flip
200,5M_EMA_SAR_20_200,SHORT,2026-03-18T05:50,2321.16,2026-03-18T09:50,2331.8,48,4.0,9385.54,-43.01,-0.46,9342.53,Signal Flip
201,5M_EMA_SAR_20_200,LONG,2026-03-18T09:50,2331.8,2026-03-18T10:45,2313.19,11,0.92,9342.53,-74.53,-0.8,9268.0,Signal Flip
202,5M_EMA_SAR_20_200,SHORT,2026-03-18T10:45,2313.19,2026-03-20T01:45,2160.15,468,39.0,9268.0,613.18,6.62,9881.18,Signal Flip
203,5M_EMA_SAR_20_200,LONG,2026-03-20T01:45,2160.15,2026-03-20T02:25,2138.01,8,0.67,9881.18,-101.27,-1.02,9779.91,Signal Flip
204,5M_EMA_SAR_20_200,SHORT,2026-03-20T02:25,2138.01,2026-03-20T04:00,2152.46,19,1.58,9779.91,-66.08,-0.68,9713.83,Signal Flip
205,5M_EMA_SAR_20_200,LONG,2026-03-20T04:00,2152.46,2026-03-20T04:55,2144.76,11,0.92,9713.83,-34.74,-0.36,9679.09,Signal Flip
206,5M_EMA_SAR_20_200,SHORT,2026-03-20T04:55,2144.76,2026-03-20T05:15,2152.09,4,0.33,9679.09,-33.07,-0.34,9646.02,Signal Flip
207,5M_EMA_SAR_20_200,LONG,2026-03-20T05:15,2152.09,2026-03-20T05:30,2142.24,3,0.25,9646.02,-44.14,-0.46,9601.88,Signal Flip
208,5M_EMA_SAR_20_200,SHORT,2026-03-20T05:30,2142.24,2026-03-20T08:15,2171.88,33,2.75,9601.88,-132.84,-1.38,9469.04,Signal Flip
209,5M_EMA_SAR_20_200,LONG,2026-03-20T08:15,2171.88,2026-03-20T10:05,2135.89,22,1.83,9469.04,-156.88,-1.66,9312.16,Signal Flip
210,5M_EMA_SAR_20_200,SHORT,2026-03-20T10:05,2135.89,2026-03-20T11:25,2152.49,16,1.33,9312.16,-72.35,-0.78,9239.81,Signal Flip
211,5M_EMA_SAR_20_200,LONG,2026-03-20T11:25,2152.49,2026-03-20T11:40,2136.84,3,0.25,9239.81,-67.16,-0.73,9172.65,Signal Flip
212,5M_EMA_SAR_20_200,SHORT,2026-03-20T11:40,2136.84,2026-03-20T21:40,2152.28,120,10.0,9172.65,-66.25,-0.72,9106.4,Signal Flip
213,5M_EMA_SAR_20_200,LONG,2026-03-20T21:40,2152.28,2026-03-21T16:35,2149.43,227,18.92,9106.4,-12.02,-0.13,9094.38,Signal Flip
214,5M_EMA_SAR_20_200,SHORT,2026-03-21T16:35,2149.43,2026-03-21T20:40,2156.2,49,4.08,9094.38,-28.61,-0.31,9065.76,Signal Flip
215,5M_EMA_SAR_20_200,LONG,2026-03-21T20:40,2156.2,2026-03-21T22:45,2150.49,25,2.08,9065.76,-23.98,-0.26,9041.78,Signal Flip
216,5M_EMA_SAR_20_200,SHORT,2026-03-21T22:45,2150.49,2026-03-23T11:15,2170.36,438,36.5,9041.78,-83.55,-0.92,8958.24,Signal Flip
217,5M_EMA_SAR_20_200,LONG,2026-03-23T11:15,2170.36,2026-03-24T05:25,2129.55,218,18.17,8958.24,-168.44,-1.88,8789.79,Signal Flip
218,5M_EMA_SAR_20_200,SHORT,2026-03-24T05:25,2129.55,2026-03-24T06:35,2142.39,14,1.17,8789.79,-52.98,-0.6,8736.81,Signal Flip
219,5M_EMA_SAR_20_200,LONG,2026-03-24T06:35,2142.39,2026-03-24T14:15,2129.7,92,7.67,8736.81,-51.73,-0.59,8685.08,Signal Flip
220,5M_EMA_SAR_20_200,SHORT,2026-03-24T14:15,2129.7,2026-03-24T21:10,2146.01,83,6.92,8685.08,-66.5,-0.77,8618.57,Signal Flip
221,5M_EMA_SAR_20_200,LONG,2026-03-24T21:10,2146.01,2026-03-25T15:45,2160.89,223,18.58,8618.57,59.75,0.69,8678.32,Signal Flip
222,5M_EMA_SAR_20_200,SHORT,2026-03-25T15:45,2160.89,2026-03-25T16:45,2179.03,12,1.0,8678.32,-72.85,-0.84,8605.47,Signal Flip
223,5M_EMA_SAR_20_200,LONG,2026-03-25T16:45,2179.03,2026-03-25T17:40,2163.15,11,0.92,8605.47,-62.72,-0.73,8542.75,Signal Flip
224,5M_EMA_SAR_20_200,SHORT,2026-03-25T17:40,2163.15,2026-03-25T19:45,2172.83,25,2.08,8542.75,-38.22,-0.45,8504.53,Signal Flip
225,5M_EMA_SAR_20_200,LONG,2026-03-25T19:45,2172.83,2026-03-25T20:15,2164.88,6,0.5,8504.53,-31.11,-0.37,8473.42,Signal Flip
226,5M_EMA_SAR_20_200,SHORT,2026-03-25T20:15,2164.88,2026-03-25T23:00,2175.63,33,2.75,8473.42,-42.08,-0.5,8431.34,Signal Flip
227,5M_EMA_SAR_20_200,LONG,2026-03-25T23:00,2175.63,2026-03-26T00:20,2163.93,16,1.33,8431.34,-45.34,-0.54,8386.0,Signal Flip
228,5M_EMA_SAR_20_200,SHORT,2026-03-26T00:20,2163.93,2026-03-28T06:40,2003.6,652,54.33,8386.0,621.32,7.41,9007.32,Signal Flip
229,5M_EMA_SAR_20_200,LONG,2026-03-28T06:40,2003.6,2026-03-28T10:45,1993.51,49,4.08,9007.32,-45.35,-0.5,8961.97,Signal Flip
230,5M_EMA_SAR_20_200,SHORT,2026-03-28T10:45,1993.51,2026-03-28T12:20,2002.66,19,1.58,8961.97,-41.13,-0.46,8920.84,Signal Flip
231,5M_EMA_SAR_20_200,LONG,2026-03-28T12:20,2002.66,2026-03-28T23:00,2010.87,128,10.67,8920.84,36.59,0.41,8957.43,Signal Flip
232,5M_EMA_SAR_20_200,SHORT,2026-03-28T23:00,2010.87,2026-03-29T03:40,2013.51,56,4.67,8957.43,-11.73,-0.13,8945.7,Signal Flip
233,5M_EMA_SAR_20_200,LONG,2026-03-29T03:40,2013.51,2026-03-29T04:40,2004.3,12,1.0,8945.7,-40.91,-0.46,8904.79,Signal Flip
234,5M_EMA_SAR_20_200,SHORT,2026-03-29T04:40,2004.3,2026-03-29T20:40,2004.28,192,16.0,8904.79,0.07,0.0,8904.86,Signal Flip
235,5M_EMA_SAR_20_200,LONG,2026-03-29T20:40,2004.28,2026-03-29T22:30,1993.65,22,1.83,8904.86,-47.22,-0.53,8857.64,Signal Flip
236,5M_EMA_SAR_20_200,SHORT,2026-03-29T22:30,1993.65,2026-03-30T01:20,2007.18,34,2.83,8857.64,-60.11,-0.68,8797.52,Signal Flip
237,5M_EMA_SAR_20_200,LONG,2026-03-30T01:20,2007.18,2026-03-30T18:15,2039.06,203,16.92,8797.52,139.72,1.59,8937.24,Signal Flip
238,5M_EMA_SAR_20_200,SHORT,2026-03-30T18:15,2039.06,2026-03-31T01:35,2088.84,88,7.33,8937.24,-218.2,-2.44,8719.03,Signal Flip
239,5M_EMA_SAR_20_200,LONG,2026-03-31T01:35,2088.84,2026-03-31T08:55,2041.28,88,7.33,8719.03,-198.54,-2.28,8520.49,Signal Flip
240,5M_EMA_SAR_20_200,SHORT,2026-03-31T08:55,2041.28,2026-03-31T13:10,2057.91,51,4.25,8520.49,-69.41,-0.81,8451.08,Signal Flip
241,5M_EMA_SAR_20_200,LONG,2026-03-31T13:10,2057.91,2026-04-02T01:35,2101.56,437,36.42,8451.08,179.26,2.12,8630.34,Signal Flip
242,5M_EMA_SAR_20_200,SHORT,2026-04-02T01:35,2101.56,2026-04-02T17:25,2070.29,190,15.83,8630.34,128.39,1.49,8758.73,Signal Flip
243,5M_EMA_SAR_20_200,LONG,2026-04-02T17:25,2070.29,2026-04-02T17:50,2049.56,5,0.42,8758.73,-87.7,-1.0,8671.02,Signal Flip
244,5M_EMA_SAR_20_200,SHORT,2026-04-02T17:50,2049.56,2026-04-02T20:20,2071.58,30,2.5,8671.02,-93.12,-1.07,8577.9,Signal Flip
245,5M_EMA_SAR_20_200,LONG,2026-04-02T20:20,2071.58,2026-04-02T23:05,2058.92,33,2.75,8577.9,-52.4,-0.61,8525.5,Signal Flip
246,5M_EMA_SAR_20_200,SHORT,2026-04-02T23:05,2058.92,2026-04-03T06:30,2060.82,89,7.42,8525.5,-7.87,-0.09,8517.64,Signal Flip
247,5M_EMA_SAR_20_200,LONG,2026-04-03T06:30,2060.82,2026-04-03T10:45,2055.76,51,4.25,8517.64,-20.91,-0.25,8496.73,Signal Flip
248,5M_EMA_SAR_20_200,SHORT,2026-04-03T10:45,2055.76,2026-04-03T11:05,2061.37,4,0.33,8496.73,-23.18,-0.27,8473.55,Signal Flip
249,5M_EMA_SAR_20_200,LONG,2026-04-03T11:05,2061.37,2026-04-03T11:10,2057.68,1,0.08,8473.55,-15.17,-0.18,8458.38,Signal Flip
250,5M_EMA_SAR_20_200,SHORT,2026-04-03T11:10,2057.68,2026-04-03T11:25,2061.64,3,0.25,8458.38,-16.28,-0.19,8442.1,Signal Flip
251,5M_EMA_SAR_20_200,LONG,2026-04-03T11:25,2061.64,2026-04-03T12:55,2049.77,18,1.5,8442.1,-48.59,-0.58,8393.52,Signal Flip
252,5M_EMA_SAR_20_200,SHORT,2026-04-03T12:55,2049.77,2026-04-03T21:35,2058.97,104,8.67,8393.52,-37.65,-0.45,8355.87,Signal Flip
253,5M_EMA_SAR_20_200,LONG,2026-04-03T21:35,2058.97,2026-04-03T23:00,2050.77,17,1.42,8355.87,-33.26,-0.4,8322.61,Signal Flip
254,5M_EMA_SAR_20_200,SHORT,2026-04-03T23:00,2050.77,2026-04-04T06:20,2056.47,88,7.33,8322.61,-23.11,-0.28,8299.5,Signal Flip
255,5M_EMA_SAR_20_200,LONG,2026-04-04T06:20,2056.47,2026-04-04T09:00,2049.54,32,2.67,8299.5,-27.94,-0.34,8271.56,Signal Flip
256,5M_EMA_SAR_20_200,SHORT,2026-04-04T09:00,2049.54,2026-04-04T15:10,2057.34,74,6.17,8271.56,-31.45,-0.38,8240.11,Signal Flip
257,5M_EMA_SAR_20_200,LONG,2026-04-04T15:10,2057.34,2026-04-05T02:10,2054.09,132,11.0,8240.11,-13.0,-0.16,8227.11,Signal Flip
258,5M_EMA_SAR_20_200,SHORT,2026-04-05T02:10,2054.09,2026-04-05T15:50,2057.66,164,13.67,8227.11,-14.28,-0.17,8212.83,Signal Flip
259,5M_EMA_SAR_20_200,LONG,2026-04-05T15:50,2057.66,2026-04-06T22:45,2128.24,371,30.92,8212.83,281.7,3.43,8494.53,Signal Flip
260,5M_EMA_SAR_20_200,SHORT,2026-04-06T22:45,2128.24,2026-04-07T09:30,2126.45,129,10.75,8494.53,7.12,0.08,8501.64,Signal Flip
261,5M_EMA_SAR_20_200,LONG,2026-04-07T09:30,2126.45,2026-04-07T10:40,2099.44,14,1.17,8501.64,-108.0,-1.27,8393.64,Signal Flip
262,5M_EMA_SAR_20_200,SHORT,2026-04-07T10:40,2099.44,2026-04-07T20:00,2114.45,112,9.33,8393.64,-60.0,-0.71,8333.64,Signal Flip
263,5M_EMA_SAR_20_200,LONG,2026-04-07T20:00,2114.45,2026-04-08T15:00,2194.13,228,19.0,8333.64,314.06,3.77,8647.71,Signal Flip
264,5M_EMA_SAR_20_200,SHORT,2026-04-08T15:00,2194.13,2026-04-08T17:50,2234.62,34,2.83,8647.71,-159.56,-1.85,8488.15,Signal Flip
265,5M_EMA_SAR_20_200,LONG,2026-04-08T17:50,2234.62,2026-04-08T18:40,2212.54,10,0.83,8488.15,-83.85,-0.99,8404.3,Signal Flip
266,5M_EMA_SAR_20_200,SHORT,2026-04-08T18:40,2212.54,2026-04-09T15:50,2216.0,254,21.17,8404.3,-13.12,-0.16,8391.18,Signal Flip
267,5M_EMA_SAR_20_200,LONG,2026-04-09T15:50,2216.0,2026-04-09T23:45,2188.01,95,7.92,8391.18,-106.0,-1.26,8285.19,Signal Flip
268,5M_EMA_SAR_20_200,SHORT,2026-04-09T23:45,2188.01,2026-04-10T11:05,2202.17,136,11.33,8285.19,-53.64,-0.65,8231.55,Signal Flip
269,5M_EMA_SAR_20_200,LONG,2026-04-10T11:05,2202.17,2026-04-11T06:05,2230.89,228,19.0,8231.55,107.37,1.3,8338.91,Signal Flip
270,5M_EMA_SAR_20_200,SHORT,2026-04-11T06:05,2230.89,2026-04-11T09:25,2247.1,40,3.33,8338.91,-60.59,-0.73,8278.33,Signal Flip
271,5M_EMA_SAR_20_200,LONG,2026-04-11T09:25,2247.1,2026-04-12T01:50,2211.56,197,16.42,8278.33,-130.93,-1.58,8147.4,Signal Flip
272,5M_EMA_SAR_20_200,SHORT,2026-04-12T01:50,2211.56,2026-04-13T13:55,2204.93,433,36.08,8147.4,24.43,0.3,8171.83,Signal Flip
273,5M_EMA_SAR_20_200,LONG,2026-04-13T13:55,2204.93,2026-04-14T17:00,2332.83,325,27.08,8171.83,474.02,5.8,8645.85,Signal Flip
274,5M_EMA_SAR_20_200,SHORT,2026-04-14T17:00,2332.83,2026-04-15T12:05,2337.36,229,19.08,8645.85,-16.77,-0.19,8629.08,Signal Flip
275,5M_EMA_SAR_20_200,LONG,2026-04-15T12:05,2337.36,2026-04-15T14:10,2324.06,25,2.08,8629.08,-49.1,-0.57,8579.98,Signal Flip
276,5M_EMA_SAR_20_200,SHORT,2026-04-15T14:10,2324.06,2026-04-15T14:15,2334.22,1,0.08,8579.98,-37.51,-0.44,8542.47,Signal Flip
277,5M_EMA_SAR_20_200,LONG,2026-04-15T14:15,2334.22,2026-04-16T07:55,2335.93,212,17.67,8542.47,6.28,0.07,8548.75,Signal Flip
278,5M_EMA_SAR_20_200,SHORT,2026-04-16T07:55,2335.93,2026-04-16T19:35,2346.88,140,11.67,8548.75,-40.08,-0.47,8508.67,Signal Flip
279,5M_EMA_SAR_20_200,LONG,2026-04-16T19:35,2346.88,2026-04-17T01:45,2331.52,74,6.17,8508.67,-55.69,-0.65,8452.98,Signal Flip
280,5M_EMA_SAR_20_200,SHORT,2026-04-17T01:45,2331.52,2026-04-17T08:30,2341.65,81,6.75,8452.98,-36.71,-0.43,8416.27,Signal Flip
281,5M_EMA_SAR_20_200,LONG,2026-04-17T08:30,2341.65,2026-04-18T04:35,2401.35,241,20.08,8416.27,214.57,2.55,8630.84,Signal Flip
282,5M_EMA_SAR_20_200,SHORT,2026-04-18T04:35,2401.35,2026-04-19T13:45,2343.35,398,33.17,8630.84,208.45,2.42,8839.29,Signal Flip
283,5M_EMA_SAR_20_200,LONG,2026-04-19T13:45,2343.35,2026-04-19T14:20,2332.71,7,0.58,8839.29,-40.13,-0.45,8799.16,Signal Flip
284,5M_EMA_SAR_20_200,SHORT,2026-04-19T14:20,2332.71,2026-04-19T14:30,2340.16,2,0.17,8799.16,-28.09,-0.32,8771.07,Signal Flip
285,5M_EMA_SAR_20_200,LONG,2026-04-19T14:30,2340.16,2026-04-19T15:40,2323.38,14,1.17,8771.07,-62.9,-0.72,8708.17,Signal Flip
286,5M_EMA_SAR_20_200,SHORT,2026-04-19T15:40,2323.38,2026-04-20T07:40,2300.77,192,16.0,8708.17,84.74,0.97,8792.91,Signal Flip
287,5M_EMA_SAR_20_200,LONG,2026-04-20T07:40,2300.77,2026-04-21T02:40,2309.27,228,19.0,8792.91,32.5,0.37,8825.41,Signal Flip
288,5M_EMA_SAR_20_200,SHORT,2026-04-21T02:40,2309.27,2026-04-21T05:35,2316.74,35,2.92,8825.41,-28.52,-0.32,8796.89,Signal Flip
289,5M_EMA_SAR_20_200,LONG,2026-04-21T05:35,2316.74,2026-04-21T06:10,2309.5,7,0.58,8796.89,-27.46,-0.31,8769.43,Signal Flip
290,5M_EMA_SAR_20_200,SHORT,2026-04-21T06:10,2309.5,2026-04-21T06:40,2321.4,6,0.5,8769.43,-45.17,-0.52,8724.26,Signal Flip
291,5M_EMA_SAR_20_200,LONG,2026-04-21T06:40,2321.4,2026-04-21T12:50,2297.21,74,6.17,8724.26,-90.91,-1.04,8633.35,Signal Flip
292,5M_EMA_SAR_20_200,SHORT,2026-04-21T12:50,2297.21,2026-04-21T19:35,2316.87,81,6.75,8633.35,-73.87,-0.86,8559.48,Signal Flip
293,5M_EMA_SAR_20_200,LONG,2026-04-21T19:35,2316.87,2026-04-21T19:40,2301.7,1,0.08,8559.48,-56.04,-0.65,8503.43,Signal Flip
294,5M_EMA_SAR_20_200,SHORT,2026-04-21T19:40,2301.7,2026-04-21T20:40,2321.51,12,1.0,8503.43,-73.19,-0.86,8430.24,Signal Flip
295,5M_EMA_SAR_20_200,LONG,2026-04-21T20:40,2321.51,2026-04-21T22:20,2306.13,20,1.67,8430.24,-55.86,-0.66,8374.38,Signal Flip
296,5M_EMA_SAR_20_200,SHORT,2026-04-21T22:20,2306.13,2026-04-21T23:20,2320.24,12,1.0,8374.38,-51.25,-0.61,8323.13,Signal Flip
297,5M_EMA_SAR_20_200,LONG,2026-04-21T23:20,2320.24,2026-04-22T23:50,2378.28,294,24.5,8323.13,208.2,2.5,8531.33,Signal Flip
298,5M_EMA_SAR_20_200,SHORT,2026-04-22T23:50,2378.28,2026-04-23T22:55,2335.78,277,23.08,8531.33,152.47,1.79,8683.8,Signal Flip
299,5M_EMA_SAR_20_200,LONG,2026-04-23T22:55,2335.78,2026-04-23T23:15,2326.15,4,0.33,8683.8,-35.81,-0.41,8647.99,Signal Flip
300,5M_EMA_SAR_20_200,SHORT,2026-04-23T23:15,2326.15,2026-04-24T00:20,2334.55,13,1.08,8647.99,-31.23,-0.36,8616.76,Signal Flip
301,5M_EMA_SAR_20_200,LONG,2026-04-24T00:20,2334.55,2026-04-24T01:20,2322.23,12,1.0,8616.76,-45.47,-0.53,8571.29,Signal Flip
302,5M_EMA_SAR_20_200,SHORT,2026-04-24T01:20,2322.23,2026-04-24T11:30,2332.76,122,10.17,8571.29,-38.86,-0.45,8532.44,Signal Flip
303,5M_EMA_SAR_20_200,LONG,2026-04-24T11:30,2332.76,2026-04-24T14:15,2309.97,33,2.75,8532.44,-83.33,-0.98,8449.11,Signal Flip
304,5M_EMA_SAR_20_200,SHORT,2026-04-24T14:15,2309.97,2026-04-24T19:20,2323.36,61,5.08,8449.11,-48.96,-0.58,8400.15,Signal Flip
305,5M_EMA_SAR_20_200,LONG,2026-04-24T19:20,2323.36,2026-04-24T22:00,2314.03,32,2.67,8400.15,-33.73,-0.4,8366.42,Signal Flip
306,5M_EMA_SAR_20_200,SHORT,2026-04-24T22:00,2314.03,2026-04-25T03:05,2320.1,61,5.08,8366.42,-21.94,-0.26,8344.48,Signal Flip
307,5M_EMA_SAR_20_200,LONG,2026-04-25T03:05,2320.1,2026-04-25T03:40,2315.75,7,0.58,8344.48,-15.64,-0.19,8328.85,Signal Flip
308,5M_EMA_SAR_20_200,SHORT,2026-04-25T03:40,2315.75,2026-04-25T03:45,2319.27,1,0.08,8328.85,-12.65,-0.15,8316.19,Signal Flip
309,5M_EMA_SAR_20_200,LONG,2026-04-25T03:45,2319.27,2026-04-25T05:05,2312.14,16,1.33,8316.19,-25.55,-0.31,8290.64,Signal Flip
310,5M_EMA_SAR_20_200,SHORT,2026-04-25T05:05,2312.14,2026-04-25T08:35,2320.42,42,3.5,8290.64,-29.68,-0.36,8260.97,Signal Flip
311,5M_EMA_SAR_20_200,LONG,2026-04-25T08:35,2320.42,2026-04-25T11:45,2311.85,38,3.17,8260.97,-30.5,-0.37,8230.47,Signal Flip
312,5M_EMA_SAR_20_200,SHORT,2026-04-25T11:45,2311.85,2026-04-25T22:05,2317.8,124,10.33,8230.47,-21.16,-0.26,8209.31,Signal Flip
313,5M_EMA_SAR_20_200,LONG,2026-04-25T22:05,2317.8,2026-04-26T03:35,2309.66,66,5.5,8209.31,-28.81,-0.35,8180.5,Signal Flip
314,5M_EMA_SAR_20_200,SHORT,2026-04-26T03:35,2309.66,2026-04-26T05:15,2329.49,20,1.67,8180.5,-70.23,-0.86,8110.27,Signal Flip
315,5M_EMA_SAR_20_200,LONG,2026-04-26T05:15,2329.49,2026-04-27T05:40,2328.72,293,24.42,8110.27,-2.71,-0.03,8107.55,Signal Flip
316,5M_EMA_SAR_20_200,SHORT,2026-04-27T05:40,2328.72,2026-04-28T17:50,2292.7,434,36.17,8107.55,125.4,1.55,8232.96,Signal Flip
317,5M_EMA_SAR_20_200,LONG,2026-04-28T17:50,2292.7,2026-04-29T01:25,2281.31,91,7.58,8232.96,-40.89,-0.5,8192.07,Signal Flip
318,5M_EMA_SAR_20_200,SHORT,2026-04-29T01:25,2281.31,2026-04-29T02:00,2293.6,7,0.58,8192.07,-44.12,-0.54,8147.94,Signal Flip
319,5M_EMA_SAR_20_200,LONG,2026-04-29T02:00,2293.6,2026-04-29T13:40,2295.84,140,11.67,8147.94,7.98,0.1,8155.92,Signal Flip
320,5M_EMA_SAR_20_200,SHORT,2026-04-29T13:40,2295.84,2026-04-30T09:45,2263.79,241,20.08,8155.92,113.86,1.4,8269.78,Signal Flip
321,5M_EMA_SAR_20_200,LONG,2026-04-30T09:45,2263.79,2026-04-30T17:05,2256.46,88,7.33,8269.78,-26.78,-0.32,8243.0,Signal Flip
